car,step,t_s,lap,lap_dist_m,sector,x_m,y_m,lateral_m,speed_mps,accel_long_mps2,accel_lat_mps2,throttle_cmd,steer_cmd,steer_deg,gap_m
Car A,866,57.7333,3,68.76,2,-1.93,21.052,-1.052,5.9777,-0.0309,-0.4096,1.0,0.0875,-3.55,19.547
Car B,866,57.7333,3,49.213,2,17.617,20.457,-0.457,5.7716,-0.0197,4.8565,1.0,-0.0929,24.999,-19.547
Car A,867,57.8,3,69.158,2,-2.328,21.051,-1.051,5.978,0.0044,0.3384,1.0,-0.177,2.179,19.563
Car B,867,57.8,3,49.595,2,17.235,20.394,-0.394,5.8105,0.5846,3.3141,1.0,-0.2708,-2.28,-19.563
Car A,868,57.8667,3,69.557,2,-2.726,21.047,-1.047,5.9758,-0.0324,-0.4164,1.0,0.0583,-4.414,19.577
Car B,868,57.8667,3,49.98,2,16.85,20.335,-0.335,5.8379,0.4104,1.1933,1.0,-0.272,-6.764,-19.577
Car A,869,57.9333,3,69.955,2,-3.125,21.046,-1.046,5.9777,0.0286,0.3429,1.0,-0.2116,1.449,19.588
Car B,869,57.9333,3,50.366,2,16.464,20.287,-0.287,5.8442,0.0941,-0.1678,1.0,-0.2722,-6.799,-19.588
Car A,870,58.0,3,70.353,2,-3.523,21.043,-1.043,5.9751,-0.039,-0.4895,1.0,0.0908,-5.279,19.599
Car B,870,58.0,3,50.754,2,16.076,20.251,-0.251,5.8437,-0.0064,-1.1447,1.0,-0.2665,-6.804,-19.599
Car A,871,58.0667,3,70.752,2,-3.922,21.043,-1.043,5.9767,0.0232,0.305,1.0,-0.1931,2.259,19.608
Car B,871,58.0667,3,51.144,2,15.686,20.229,-0.229,5.8451,0.0207,-1.9088,1.0,-0.2251,-6.663,-19.608
Car A,872,58.1333,3,71.15,2,-4.32,21.04,-1.04,5.9742,-0.0379,-0.433,1.0,0.0383,-4.816,19.614
Car B,872,58.1333,3,51.536,2,15.294,20.219,-0.219,5.9156,1.0565,-2.0189,1.0,-0.1247,-5.627,-19.614
Car A,873,58.2,3,71.548,2,-4.718,21.041,-1.041,5.9794,0.078,0.3182,1.0,-0.2625,0.947,19.616
Car B,873,58.2,3,51.932,2,14.898,20.212,-0.212,5.9695,0.8097,-1.1456,1.0,-0.1177,-3.121,-19.616
Car A,874,58.2667,3,71.947,2,-5.117,21.041,-1.041,5.978,-0.0199,-0.598,1.0,0.0619,-6.55,19.616
Car B,874,58.2667,3,52.331,2,14.5,20.207,-0.207,5.9729,0.0498,-1.1901,1.0,0.0174,-2.94,-19.616
Car A,875,58.3333,3,72.345,2,-5.515,21.045,-1.045,5.9805,0.0369,0.2191,1.0,-0.2096,1.534,19.616
Car B,875,58.3333,3,52.729,2,14.101,20.201,-0.201,5.9799,0.1059,0.0218,1.0,-0.0244,0.429,-19.616
Car A,876,58.4,3,72.744,2,-5.914,21.047,-1.047,5.9761,-0.0657,-0.5194,1.0,0.0673,-5.229,19.616
Car B,876,58.4,3,53.128,2,13.702,20.191,-0.191,5.9835,0.0534,-0.1601,1.0,0.0126,-0.584,-19.616
Car A,877,58.4667,3,73.142,2,-6.312,21.052,-1.052,5.978,0.0287,0.2812,1.0,-0.2261,1.672,19.615
Car B,877,58.4667,3,53.527,2,13.303,20.179,-0.179,5.9954,0.1785,0.1253,1.0,-0.0424,0.304,-19.615
Car A,878,58.5333,3,73.541,2,-6.71,21.054,-1.054,5.9742,-0.0572,-0.5091,1.0,0.0966,-5.64,19.614
Car B,878,58.5333,3,53.927,2,12.903,20.17,-0.17,5.9823,-0.196,-0.4493,1.0,0.0949,-1.049,-19.614
Car A,879,58.6,3,73.939,2,-7.109,21.06,-1.06,5.9755,0.0189,0.2784,1.0,-0.1986,2.403,19.613
Car B,879,58.6,3,54.326,2,12.505,20.16,-0.16,5.984,0.0258,0.5025,1.0,-0.0581,2.367,-19.613
Car A,880,58.6667,3,74.337,2,-7.507,21.063,-1.063,5.9742,-0.0191,-0.4514,1.0,0.1102,-4.953,19.613
Car B,880,58.6667,3,54.724,2,12.106,20.147,-0.147,5.984,0.0002,-0.3009,1.0,0.0161,-1.445,-19.613
Car A,881,58.7333,3,74.735,2,-7.905,21.069,-1.069,5.9739,-0.0043,0.3159,1.0,-0.2073,2.743,19.612
Car B,881,58.7333,3,55.123,2,11.707,20.137,-0.137,5.997,0.1941,0.1827,1.0,-0.06,0.394,-19.612
Car A,882,58.8,3,75.133,2,-8.303,21.072,-1.072,5.9724,-0.0227,-0.4234,1.0,0.1186,-5.171,19.61
Car B,882,58.8,3,55.523,2,11.307,20.128,-0.128,5.9963,-0.0103,-0.5466,1.0,0.0846,-1.495,-19.61
Car A,883,58.8667,3,75.531,2,-8.701,21.079,-1.079,5.9726,0.0028,0.3536,1.0,-0.2089,2.952,19.609
Car B,883,58.8667,3,55.922,2,10.908,20.119,-0.119,5.9966,0.0039,0.4256,1.0,-0.0874,2.109,-19.609
Car A,884,58.9333,3,75.929,2,-9.099,21.082,-1.082,5.9714,-0.0186,-0.4075,1.0,0.1397,-5.209,19.607
Car B,884,58.9333,3,56.322,2,10.508,20.107,-0.107,5.9946,-0.0294,-0.3566,1.0,0.0045,-2.179,-19.607
Car A,885,59.0,3,76.327,2,-9.497,21.089,-1.089,5.9718,0.0069,0.3607,1.0,-0.2021,3.48,19.606
Car B,885,59.0,3,56.722,2,10.109,20.099,-0.099,6.0025,0.1187,0.0444,1.0,-0.0509,0.104,-19.606
Car A,886,59.0667,3,76.725,2,-9.895,21.092,-1.092,5.9706,-0.0181,-0.3917,1.0,0.1456,-5.039,19.604
Car B,886,59.0667,3,57.122,2,9.709,20.094,-0.094,6.0088,0.0947,-0.5004,1.0,0.1104,-1.269,-19.604
Car A,887,59.1333,3,77.123,2,-10.293,21.099,-1.099,5.9708,0.0032,0.3627,1.0,-0.1939,3.626,19.601
Car B,887,59.1333,3,57.522,2,9.308,20.086,-0.086,6.0086,-0.0035,0.4676,1.0,-0.0916,2.754,-19.601
Car A,888,59.2,3,77.521,2,-10.691,21.103,-1.103,5.9697,-0.0165,-0.386,1.0,0.1672,-4.835,19.599
Car B,888,59.2,3,57.922,2,8.908,20.075,-0.075,6.0067,-0.0284,-0.3219,1.0,-0.0058,-2.283,-19.599
Car A,889,59.2667,3,77.919,2,-11.089,21.11,-1.11,5.9695,-0.0034,0.3784,1.0,-0.1865,4.166,19.596
Car B,889,59.2667,3,58.323,2,8.507,20.069,-0.069,6.0066,-0.0018,0.0465,1.0,-0.0535,-0.156,-19.596
Car A,890,59.3333,3,78.317,2,-11.487,21.113,-1.113,5.9693,-0.0032,-0.3768,1.0,0.1816,-4.648,19.594
Car B,890,59.3333,3,58.723,2,8.107,20.065,-0.065,6.0095,0.0444,-0.5224,1.0,0.1295,-1.335,-19.594
Car A,891,59.4,3,78.715,2,-11.885,21.12,-1.12,5.9686,-0.0097,0.3864,1.0,-0.1782,4.525,19.591
Car B,891,59.4,3,59.124,2,7.707,20.059,-0.059,6.0087,-0.0121,0.4698,1.0,-0.0811,3.229,-19.591
Car A,892,59.4667,3,79.113,2,-12.283,21.123,-1.123,5.9687,0.0009,-0.3868,1.0,0.2055,-4.44,19.589
Car B,892,59.4667,3,59.524,2,7.306,20.05,-0.05,6.0085,-0.0036,-0.3114,1.0,0.0084,-2.019,-19.589
Car A,893,59.5333,3,79.51,2,-12.68,21.13,-1.13,5.9688,0.0011,0.3643,1.0,-0.1485,5.123,19.586
Car B,893,59.5333,3,59.924,2,6.906,20.045,-0.045,6.0082,-0.0038,0.0943,1.0,-0.0527,0.198,-19.586
Car A,894,59.6,3,79.908,2,-13.078,21.133,-1.133,5.9683,-0.0066,-0.3771,1.0,0.2174,-3.699,19.584
Car B,894,59.6,3,60.325,2,6.505,20.042,-0.042,6.0134,0.078,-0.5095,1.0,0.1276,-1.314,-19.584
Car A,895,59.6667,3,80.306,2,-13.476,21.14,-1.14,5.9667,-0.025,0.3926,1.0,-0.1553,5.42,19.58
Car B,895,59.6667,3,60.726,2,6.105,20.038,-0.038,6.0139,0.0075,0.4641,1.0,-0.0775,3.183,-19.58
Car A,896,59.7333,3,80.704,2,-13.874,21.143,-1.143,5.9673,0.0094,-0.3777,1.0,0.237,-3.869,19.577
Car B,896,59.7333,3,61.126,2,5.704,20.03,-0.03,6.0111,-0.0433,-0.3265,1.0,0.0172,-1.929,-19.577
Car A,897,59.8,3,81.101,2,-14.271,21.15,-1.15,5.9662,-0.0161,0.3928,1.0,-0.1285,5.91,19.575
Car B,897,59.8,3,61.527,2,5.303,20.026,-0.026,6.0041,-0.1036,0.1749,1.0,-0.0597,0.418,-19.575
Car A,898,59.8667,3,81.499,2,-14.669,21.153,-1.153,5.9665,0.0047,-0.3798,1.0,0.2626,-3.198,19.572
Car B,898,59.8667,3,61.927,2,4.903,20.022,-0.022,5.998,-0.0915,-0.5709,1.0,0.1241,-1.488,-19.572
Car A,899,59.9333,3,81.897,2,-15.067,21.16,-1.16,5.965,-0.0225,0.3945,1.0,-0.0944,6.549,19.57
Car B,899,59.9333,3,62.327,2,4.503,20.019,-0.019,5.9984,0.0055,0.4178,1.0,-0.0684,3.096,-19.57
Car A,900,60.0,3,82.294,2,-15.464,21.163,-1.163,5.9656,0.0089,-0.3661,1.0,0.3263,-2.345,19.568
Car B,900,60.0,3,62.727,2,4.103,20.013,-0.013,5.9976,-0.0115,-0.3496,1.0,0.03,-1.702,-19.568
Car A,901,60.0667,3,82.692,2,-15.862,21.169,-1.169,5.9618,-0.058,0.4238,1.0,-0.1066,8.142,19.565
Car B,901,60.0667,3,63.127,2,3.704,20.01,-0.01,5.9982,0.0083,0.2795,1.0,-0.0729,0.745,-19.565
Car A,902,60.1333,3,83.089,2,-16.259,21.171,-1.171,5.9625,0.0111,-0.3486,1.0,0.2486,-2.647,19.563
Car B,902,60.1333,3,63.526,2,3.304,20.007,-0.007,5.9965,-0.0262,-0.5752,1.0,0.1108,-1.819,-19.563
Car A,903,60.2,3,83.487,2,-16.656,21.176,-1.176,5.9612,-0.0202,0.4124,1.0,-0.1422,6.201,19.561
Car B,903,60.2,3,63.926,2,2.904,20.005,-0.005,5.9954,-0.0161,0.3463,1.0,-0.0492,2.763,-19.561
Car A,904,60.2667,3,83.884,2,-17.054,21.178,-1.178,5.9622,0.0154,-0.3428,1.0,0.2328,-3.539,19.558
Car B,904,60.2667,3,64.326,2,2.504,20.0,-0.0,5.9957,0.0044,-0.39,1.0,0.0596,-1.225,-19.558
Car A,905,60.3333,3,84.281,2,-17.451,21.183,-1.183,5.96,-0.0333,0.4097,1.0,-0.0772,5.804,19.556
Car B,905,60.3333,3,64.725,2,2.105,19.997,0.003,5.9935,-0.0333,0.4877,1.0,-0.1006,1.486,-19.556
Car A,906,60.4,3,84.679,2,-17.848,21.185,-1.185,5.9621,0.0319,-0.3554,1.0,0.7941,-1.918,19.554
Car B,906,60.4,3,65.125,2,1.705,19.992,0.008,5.9932,-0.0038,-0.4164,1.0,0.0272,-2.507,-19.554
Car A,907,60.4667,3,85.076,2,-18.246,21.188,-1.188,5.9607,-0.0203,0.2563,1.0,0.6184,19.821,19.551
Car B,907,60.4667,3,65.524,2,1.306,19.991,0.009,5.9965,0.0501,0.2603,1.0,-0.067,0.675,-19.551
Car A,908,60.5333,3,85.473,2,-18.643,21.179,-1.179,5.9498,-0.1643,1.4602,1.0,0.5004,15.465,19.549
Car B,908,60.5333,3,65.924,2,0.906,19.989,0.011,5.994,-0.0384,-0.5975,1.0,0.1179,-1.671,-19.549
Car A,909,60.6,3,85.869,2,-19.038,21.155,-1.155,5.9418,-0.1206,2.1841,1.0,1.0,12.514,19.545
Car B,909,60.6,3,66.324,2,0.506,19.989,0.011,5.9939,-0.0009,0.3686,1.0,-0.0656,2.939,-19.545
Car A,910,60.6667,3,86.263,2,-19.433,21.116,-1.116,5.9287,-0.1952,2.7859,1.0,1.0,24.98,19.54
Car B,910,60.6667,3,66.723,2,0.107,19.985,0.015,5.9934,-0.0077,-0.3697,1.0,0.0116,-1.631,-19.54
Car A,911,60.7333,3,86.654,2,-19.824,21.059,-1.059,5.917,-0.1766,3.2491,1.0,0.8924,25.0,19.532
Car B,911,60.7333,3,67.123,2,-0.293,19.984,0.016,5.9982,0.0716,0.1158,1.0,-0.0802,0.277,-19.532
Car A,912,60.8,3,86.965,2,-20.212,20.984,-0.998,5.9078,-0.1376,3.5897,1.0,0.9789,22.313,19.442
Car B,912,60.8,3,67.523,2,-0.693,19.986,0.014,5.9928,-0.0809,-0.7329,1.0,0.0997,-2.002,-19.442
Car A,913,60.8667,3,87.355,2,-20.596,20.891,-0.935,5.8987,-0.1365,3.8659,1.0,0.2765,24.47,19.432
Car B,913,60.8667,3,67.922,2,-1.092,19.989,0.011,5.9941,0.0196,0.2888,1.0,-0.0878,2.485,-19.432
Car A,914,60.9333,3,87.743,2,-20.978,20.787,-0.862,5.9493,0.7591,2.3838,1.0,0.5099,6.939,19.421
Car B,914,60.9333,3,68.322,2,-1.492,19.989,0.011,5.9934,-0.0099,-0.4247,1.0,-0.0287,-2.188,-19.421
Car A,915,61.0,3,88.005,2,-21.359,20.677,-0.828,5.9397,-0.1438,2.8741,1.0,0.9284,12.739,19.284
Car B,915,61.0,3,68.721,2,-1.891,19.994,0.006,5.9845,-0.1339,-0.2648,1.0,-0.0368,-0.712,-19.284
Car A,916,61.0667,3,88.4,2,-21.735,20.55,-0.792,5.9287,-0.165,3.3235,1.0,0.8445,23.195,19.28
Car B,916,61.0667,3,69.12,2,-2.29,20.0,-0.0,5.9986,0.2117,-0.3508,1.0,-0.0238,-0.916,-19.28
Car A,917,61.1333,3,88.713,2,-22.103,20.406,-0.742,5.9203,-0.1258,3.6353,1.0,1.0,21.115,19.192
Car B,917,61.1333,3,69.521,2,-2.691,20.007,-0.007,6.0192,0.3094,-0.1556,1.0,-0.1016,-0.586,-19.192
Car A,918,61.2,3,89.071,2,-22.465,20.244,-0.731,5.911,-0.14,3.912,1.0,1.0,24.994,19.149
Car B,918,61.2,3,69.922,2,-3.092,20.018,-0.018,6.0131,-0.0913,-0.9101,1.0,0.0077,-2.536,-19.149
Car A,919,61.2667,3,89.466,3,-22.817,20.065,-0.7,5.9028,-0.1226,4.1215,1.0,1.0,24.999,19.143
Car B,919,61.2667,3,70.323,2,-3.493,20.031,-0.031,6.0052,-0.1191,0.0672,1.0,-0.0697,0.185,-19.143
Car A,920,61.3333,3,89.753,3,-23.16,19.868,-0.673,5.8956,-0.1089,4.278,1.0,1.0,24.999,19.031
Car B,920,61.3333,3,70.723,2,-3.893,20.043,-0.043,6.0017,-0.0531,-0.6645,0.9901,0.0742,-1.739,-19.031
Car A,921,61.4,3,90.148,3,-23.491,19.654,-0.664,5.8892,-0.0958,4.399,1.0,1.0,24.999,19.025
Car B,921,61.4,3,71.123,2,-4.293,20.056,-0.056,5.9988,-0.0427,0.3608,1.0,-0.0042,1.849,-19.025
Car A,922,61.4667,3,90.541,3,-23.811,19.423,-0.634,5.8835,-0.0846,4.4952,1.0,1.0,24.999,19.019
Car B,922,61.4667,3,71.523,2,-4.692,20.065,-0.065,5.9973,-0.0233,-0.0788,1.0,0.0521,-0.09,-19.019
Car A,923,61.5333,3,90.837,3,-24.118,19.176,-0.629,5.8784,-0.0772,4.5727,1.0,1.0,24.999,18.914
Car B,923,61.5333,3,71.923,2,-5.092,20.072,-0.072,6.0208,0.3534,0.5266,1.0,-0.0061,1.298,-18.914
Car A,924,61.6,3,91.23,3,-24.411,18.913,-0.619,5.8738,-0.0682,4.6329,1.0,1.0,24.999,18.907
Car B,924,61.6,3,72.323,2,-5.493,20.079,-0.079,5.9972,-0.3545,-0.1571,1.0,0.0465,-0.14,-18.907
Car A,925,61.6667,3,91.538,3,-24.69,18.635,-0.594,5.8696,-0.0631,4.6789,1.0,1.0,24.999,18.814
Car B,925,61.6667,3,72.723,2,-5.893,20.084,-0.084,5.9824,-0.2222,0.4825,1.0,0.0095,1.152,-18.814
Car A,926,61.7333,3,91.923,3,-24.952,18.342,-0.604,5.8658,-0.0577,4.7149,1.0,1.0,24.999,18.8
Car B,926,61.7333,3,73.123,2,-6.293,20.089,-0.089,6.0096,0.4079,0.1674,1.0,0.0224,0.239,-18.8
Car A,927,61.8,3,92.316,3,-25.199,18.035,-0.592,5.8622,-0.0535,4.7467,1.0,1.0,24.999,18.793
Car B,927,61.8,3,73.523,2,-6.693,20.093,-0.093,6.0148,0.0788,0.1646,1.0,0.0237,0.543,-18.793
Car A,928,61.8667,3,92.617,3,-25.428,17.716,-0.588,5.8588,-0.051,4.7684,1.0,1.0,24.999,18.693
Car B,928,61.8667,3,73.924,2,-7.094,20.097,-0.097,6.0109,-0.0582,0.0902,1.0,0.0315,0.575,-18.693
Car A,929,61.9333,3,93.01,3,-25.639,17.385,-0.595,5.8557,-0.0473,4.7873,1.0,1.0,24.999,18.685
Car B,929,61.9333,3,74.325,2,-7.495,20.1,-0.1,6.0208,0.1484,0.3174,1.0,0.0126,0.774,-18.685
Car A,930,62.0,3,93.402,3,-25.831,17.043,-0.58,5.8526,-0.0451,4.8025,1.0,1.0,24.999,18.677
Car B,930,62.0,3,74.725,2,-7.895,20.102,-0.102,6.0012,-0.2947,0.1204,1.0,0.0218,0.312,-18.677
Car A,931,62.0667,3,93.703,3,-26.005,16.691,-0.596,5.8498,-0.0429,4.8148,1.0,1.0,24.999,18.578
Car B,931,62.0667,3,75.125,2,-8.295,20.103,-0.103,5.9891,-0.181,0.098,1.0,0.0163,0.524,-18.578
Car A,932,62.1333,3,94.096,3,-26.159,16.33,-0.6,5.847,-0.0414,4.8228,1.0,1.0,24.999,18.571
Car B,932,62.1333,3,75.524,2,-8.694,20.104,-0.104,5.987,-0.0313,0.1133,1.0,0.0106,0.402,-18.571
Car A,933,62.2,3,94.395,3,-26.292,15.961,-0.594,5.8444,-0.0399,4.8305,1.0,1.0,24.999,18.471
Car B,933,62.2,3,75.924,2,-9.094,20.104,-0.104,5.9895,0.0367,0.0684,1.0,0.0122,0.267,-18.471
Car A,934,62.2667,3,94.786,3,-26.405,15.586,-0.617,5.8418,-0.0392,4.8364,1.0,1.0,24.999,18.463
Car B,934,62.2667,3,76.323,2,-9.493,20.104,-0.104,5.9924,0.0433,0.1207,1.0,-0.0008,0.299,-18.463
Car A,935,62.3333,3,95.178,3,-26.497,15.205,-0.617,5.8392,-0.0378,4.8397,1.0,0.8451,24.999,18.455
Car B,935,62.3333,3,76.723,2,-9.893,20.104,-0.104,5.9917,-0.0094,0.1637,1.0,-0.0037,-0.01,-18.455
Car A,936,62.4,3,95.472,3,-26.567,14.82,-0.63,5.8393,0.0013,4.8188,1.0,0.9227,21.134,18.35
Car B,936,62.4,3,77.123,2,-10.293,20.105,-0.105,6.0004,0.1305,-0.0192,1.0,0.0048,-0.091,-18.35
Car A,937,62.4667,3,95.864,3,-26.617,14.431,-0.649,5.8375,-0.0272,4.8356,1.0,0.5166,23.064,18.341
Car B,937,62.4667,3,77.523,2,-10.693,20.105,-0.105,6.0013,0.0127,-0.0227,1.0,-0.0026,0.104,-18.341
Car A,938,62.5333,3,96.245,3,-26.65,14.04,-0.651,5.8852,0.7156,4.1579,1.0,-0.2175,12.929,18.322
Car B,938,62.5333,3,77.923,2,-11.093,20.105,-0.105,6.0081,0.1026,0.038,1.0,-0.0017,-0.06,-18.322
Car A,939,62.6,3,96.599,3,-26.675,13.646,-0.675,5.9136,0.4256,2.4403,1.0,-0.2866,-5.409,18.276
Car B,939,62.6,3,78.324,2,-11.493,20.106,-0.106,6.0012,-0.104,-0.0257,1.0,-0.0037,-0.042,-18.276
Car A,940,62.6667,3,96.993,3,-26.709,13.252,-0.709,5.9283,0.2205,0.6966,1.0,0.0924,-7.163,18.269
Car B,940,62.6667,3,78.724,2,-11.893,20.106,-0.106,6.0004,-0.0117,0.0106,1.0,-0.0235,-0.087,-18.269
Car A,941,62.7333,3,97.387,3,-26.746,12.859,-0.746,5.9511,0.3419,0.857,1.0,0.0927,2.296,18.263
Car B,941,62.7333,3,79.124,2,-12.294,20.109,-0.109,5.9943,-0.0916,-0.2465,1.0,-0.0105,-0.572,-18.263
Car A,942,62.8,3,97.781,3,-26.777,12.464,-0.777,5.9176,-0.5014,0.8986,1.0,0.0645,2.301,18.258
Car B,942,62.8,3,79.523,2,-12.693,20.112,-0.112,5.9886,-0.0858,-0.0828,1.0,-0.0512,-0.265,-18.258
Car A,943,62.8667,3,98.176,3,-26.807,12.07,-0.807,5.9396,0.3289,0.75,1.0,0.0827,1.604,18.253
Car B,943,62.8667,3,79.923,2,-13.093,20.117,-0.117,5.9959,0.1088,-0.4955,1.0,0.0264,-1.28,-18.253
Car A,944,62.9333,3,98.571,3,-26.832,11.675,-0.832,5.927,-0.1887,0.839,1.0,0.0637,2.046,18.248
Car B,944,62.9333,3,80.323,2,-13.492,20.122,-0.122,5.9945,-0.0205,0.2645,1.0,-0.0746,0.656,-18.248
Car A,945,63.0,3,98.966,3,-26.856,11.279,-0.856,5.9485,0.322,0.3759,1.0,0.0929,1.571,18.244
Car B,945,63.0,3,80.722,2,-13.892,20.128,-0.128,5.9896,-0.0727,-0.6613,1.0,0.0962,-1.86,-18.244
Car A,946,63.0667,3,99.363,3,-26.876,10.882,-0.876,5.9478,-0.0098,0.9117,1.0,0.036,2.316,18.241
Car B,946,63.0667,3,81.121,2,-14.291,20.136,-0.136,5.9913,0.0253,0.3132,1.0,0.0136,2.398,-18.241
Car A,947,63.1333,3,99.76,3,-26.894,10.485,-0.894,5.9707,0.3434,0.2974,1.0,0.0916,0.891,18.239
Car B,947,63.1333,3,81.521,2,-14.691,20.138,-0.138,6.014,0.3401,0.1486,1.0,0.0055,0.344,-18.239
Car A,948,63.2,3,100.158,3,-26.911,10.088,-0.911,5.9856,0.2233,0.8776,1.0,0.0703,2.288,18.237
Car B,948,63.2,3,81.921,2,-15.091,20.141,-0.141,5.9939,-0.3009,0.0557,1.0,0.2908,0.14,-18.237
Car A,949,63.2667,3,100.555,3,-26.923,9.691,-0.923,5.946,-0.5945,0.5122,1.0,-0.0197,1.731,18.234
Car B,949,63.2667,3,82.321,2,-15.491,20.139,-0.139,5.9915,-0.0373,0.9335,1.0,0.0649,7.258,-18.234
Car A,950,63.3333,3,100.951,3,-26.937,9.294,-0.937,5.9674,0.3213,-0.1916,1.0,0.1403,-0.487,18.23
Car B,950,63.3333,3,82.721,2,-15.891,20.132,-0.132,6.017,0.3832,0.6138,1.0,-0.041,1.631,-18.23
Car A,951,63.4,3,101.349,3,-26.951,8.896,-0.951,5.9664,-0.0148,0.7405,1.0,-0.0914,3.5,18.227
Car B,951,63.4,3,83.122,2,-16.292,20.128,-0.128,6.014,-0.045,-0.3549,1.0,0.7694,-1.02,-18.227
Car A,952,63.4667,3,101.746,3,-26.96,8.499,-0.96,5.9682,0.0271,-0.107,1.0,0.1105,-2.275,18.224
Car B,952,63.4667,3,83.523,2,-16.692,20.124,-0.124,6.0151,0.0171,0.3777,1.0,0.6699,19.204,-18.224
Car A,953,63.5333,3,102.144,3,-26.973,8.101,-0.973,5.9678,-0.0061,0.535,1.0,1.0,2.754,18.221
Car B,953,63.5333,3,83.923,2,-17.093,20.107,-0.107,6.0017,-0.201,1.5903,1.0,0.9366,16.751,-18.221
Car A,954,63.6,3,102.541,3,-26.974,7.704,-0.974,5.9599,-0.1183,1.167,1.0,0.9603,24.966,18.22
Car B,954,63.6,3,84.321,2,-17.491,20.075,-0.075,5.9885,-0.1987,2.3165,1.0,0.0819,23.406,-18.22
Car A,955,63.6667,3,102.938,3,-26.961,7.307,-0.961,5.9418,-0.2708,2.1902,1.0,0.4907,24.007,18.219
Car B,955,63.6667,3,84.719,2,-17.889,20.036,-0.036,6.0009,0.1861,1.3613,0.7534,0.0562,2.08,-18.219
Car A,956,63.7333,3,103.333,3,-26.932,6.912,-0.932,5.934,-0.1178,2.7343,1.0,1.0,12.284,18.225
Car B,956,63.7333,3,85.108,2,-18.278,20.002,-0.002,5.7882,-3.1905,0.5603,1.0,-0.0556,1.406,-18.225
Car A,957,63.8,3,103.726,3,-26.886,6.519,-0.886,5.9215,-0.1879,3.2144,1.0,0.6221,24.98,18.232
Car B,957,63.8,3,85.495,2,-18.665,19.973,0.027,5.8239,0.5358,-0.4106,1.0,-0.0312,-1.386,-18.232
Car A,958,63.8667,3,104.117,3,-26.821,6.128,-0.821,5.9159,-0.0828,3.5375,1.0,0.918,15.565,18.23
Car B,958,63.8667,3,85.887,2,-19.057,19.948,0.052,5.9465,1.8385,-0.2961,1.0,1.0,-0.781,-18.23
Car A,959,63.9333,3,104.445,3,-26.739,5.742,-0.757,5.9068,-0.1368,3.838,1.0,0.6595,22.938,18.163
Car B,959,63.9333,3,86.282,2,-19.452,19.918,0.082,5.9434,-0.0465,0.4957,1.0,1.0,24.961,-18.163
Car A,960,64.0,3,104.834,3,-26.638,5.36,-0.686,5.9031,-0.0555,4.0396,1.0,0.3994,16.497,18.158
Car B,960,64.0,3,86.675,2,-19.845,19.877,0.123,5.9269,-0.2476,1.6346,1.0,0.9415,25.0,-18.158
Car A,961,64.0667,3,105.187,3,-26.522,4.981,-0.601,5.9424,0.5897,3.4993,1.0,1.0,9.993,18.107
Car B,961,64.0667,3,87.08,2,-20.236,19.819,0.162,5.9151,-0.1773,2.3357,1.0,1.0,23.541,-18.107
Car A,962,64.1333,3,105.521,3,-26.393,4.605,-0.56,5.9318,-0.16,3.7185,1.0,1.0,24.975,18.05
Car B,962,64.1333,3,87.472,2,-20.624,19.746,0.205,5.9025,-0.1885,2.8891,1.0,0.8583,24.997,-18.05
Car A,963,64.2,3,105.914,3,-26.245,4.237,-0.502,5.9221,-0.1449,4.0021,1.0,1.0,24.999,18.012
Car B,963,64.2,3,87.901,2,-21.007,19.655,0.248,5.8931,-0.141,3.3106,1.0,1.0,21.461,-18.012
Car A,964,64.2667,3,106.234,3,-26.079,3.878,-0.447,5.914,-0.1219,4.1858,1.0,1.0,25.0,17.939
Car B,964,64.2667,3,88.295,2,-21.386,19.547,0.264,5.8831,-0.15,3.6526,1.0,1.0,24.994,-17.939
Car A,965,64.3333,3,106.628,3,-25.895,3.527,-0.411,5.9069,-0.1064,4.3296,1.0,1.0,24.999,17.941
Car B,965,64.3333,3,88.687,2,-21.758,19.42,0.3,5.8742,-0.134,3.9176,1.0,1.0,25.0,-17.941
Car A,966,64.4,3,107.019,3,-25.693,3.187,-0.355,5.9006,-0.0942,4.4406,1.0,1.0,24.999,17.892
Car B,966,64.4,3,89.127,3,-22.123,19.276,0.295,5.8664,-0.1162,4.1207,1.0,1.0,25.0,-17.892
Car A,967,64.4667,3,107.359,3,-25.474,2.858,-0.327,5.895,-0.0846,4.5284,1.0,1.0,24.999,17.84
Car B,967,64.4667,3,89.519,3,-22.481,19.113,0.309,5.8597,-0.1014,4.2777,1.0,1.0,24.999,-17.84
Car A,968,64.5333,3,107.753,3,-25.238,2.542,-0.291,5.8899,-0.0762,4.5965,1.0,1.0,24.999,17.792
Car B,968,64.5333,3,89.961,3,-22.829,18.931,0.299,5.8538,-0.0871,4.3999,1.0,1.0,24.999,-17.792
Car A,969,64.6,3,108.105,3,-24.985,2.238,-0.252,5.8853,-0.0692,4.651,1.0,1.0,24.999,17.752
Car B,969,64.6,3,90.353,3,-23.166,18.732,0.292,5.8487,-0.0772,4.4963,1.0,1.0,24.999,-17.752
Car A,970,64.6667,3,108.499,3,-24.717,1.949,-0.236,5.881,-0.0638,4.6944,1.0,1.0,24.999,17.709
Car B,970,64.6667,3,90.79,3,-23.493,18.516,0.279,5.8441,-0.0688,4.5736,1.0,1.0,24.999,-17.709
