car,step,t_s,lap,lap_dist_m,sector,x_m,y_m,lateral_m,speed_mps,accel_long_mps2,accel_lat_mps2,throttle_cmd,steer_cmd,steer_deg,gap_m
Car A,2457,163.8,7,129.378,3,-4.282,-0.023,-0.023,5.9919,0.0446,-0.3649,1.0,0.0609,-0.973,-19.607
Car B,2457,163.8,8,15.324,1,15.324,-1.179,-1.179,5.9666,0.0426,-0.3358,1.0,0.3371,-2.356,19.607
Car A,2458,163.8667,7,129.777,3,-3.883,-0.017,-0.017,5.9932,0.0206,0.5077,1.0,-0.1131,1.519,-19.604
Car B,2458,163.8667,8,15.721,1,15.722,-1.185,-1.185,5.9611,-0.0816,0.4522,1.0,-0.0895,8.409,19.604
Car A,2459,163.9333,7,130.177,3,-3.483,-0.01,-0.01,5.9924,-0.013,-0.4301,1.0,0.0159,-2.822,-19.602
Car B,2459,163.9333,8,16.119,1,16.119,-1.187,-1.187,5.9626,0.0211,-0.3259,1.0,0.2511,-2.221,19.602
Car A,2460,164.0,7,130.576,3,-3.084,-0.008,-0.008,5.9997,0.1103,0.1667,1.0,-0.0644,0.384,-19.6
Car B,2460,164.0,8,16.516,1,16.516,-1.192,-1.192,5.96,-0.0388,0.4375,1.0,-0.1414,6.264,19.6
Car A,2461,164.0667,7,130.976,3,-2.684,-0.005,-0.005,5.995,-0.0715,-0.5935,1.0,0.1151,-1.606,-19.598
Car B,2461,164.0667,8,16.913,1,16.914,-1.194,-1.194,5.9613,0.0204,-0.3174,1.0,0.2307,-3.519,19.598
Car A,2462,164.1333,7,131.376,3,-2.284,-0.002,-0.002,5.9947,-0.004,0.3846,1.0,-0.0632,2.869,-19.595
Car B,2462,164.1333,8,17.311,1,17.311,-1.199,-1.199,5.9597,-0.0247,0.4153,1.0,-0.0573,5.753,19.595
Car A,2463,164.2,7,131.776,3,-1.885,0.003,0.003,5.995,0.0045,-0.3679,1.0,0.0356,-1.573,-19.593
Car B,2463,164.2,8,17.708,1,17.708,-1.2,-1.2,5.9627,0.0447,-0.3458,1.0,0.2438,-1.422,19.593
Car A,2464,164.2667,7,132.175,3,-1.485,0.006,0.006,5.9939,-0.0159,0.3408,1.0,-0.0814,0.886,-19.591
Car B,2464,164.2667,8,18.105,1,18.106,-1.203,-1.203,5.9608,-0.0285,0.5089,1.0,0.5782,6.082,19.591
Car A,2465,164.3333,7,132.575,3,-1.085,0.009,0.009,5.9937,-0.0035,-0.5704,1.0,0.0928,-2.029,-19.588
Car B,2465,164.3333,8,18.503,1,18.503,-1.193,-1.193,5.9541,-0.0997,1.4694,1.0,0.5076,14.442,19.588
Car A,2466,164.4,7,132.974,3,-0.686,0.009,0.009,5.9916,-0.0312,0.3072,1.0,-0.0564,2.313,-19.585
Car B,2466,164.4,8,18.899,1,18.899,-1.169,-1.169,5.9466,-0.1119,2.1925,1.0,1.0,12.692,19.585
Car A,2467,164.4667,7,133.374,3,-0.287,0.013,0.013,5.9914,-0.003,-0.4044,1.0,0.0285,-1.403,-19.58
Car B,2467,164.4667,8,19.293,1,19.293,-1.13,-1.13,5.9337,-0.1949,2.7999,1.0,1.0,24.98,19.58
Car A,2468,164.5333,8,0.113,1,0.113,0.015,0.015,5.9936,0.0333,0.2802,1.0,-0.1059,0.707,-19.573
Car B,2468,164.5333,8,19.685,1,19.685,-1.072,-1.072,5.9218,-0.1779,3.252,1.0,0.7165,25.0,19.573
Car A,2469,164.6,8,0.512,1,0.512,0.016,0.016,5.9934,-0.0035,-0.6029,1.0,0.0123,-2.641,-19.488
Car B,2469,164.6,8,20.0,1,20.074,-0.997,-1.0,5.9145,-0.1098,3.5825,1.0,0.2757,17.922,19.488
Car A,2470,164.6667,8,0.912,1,0.912,0.013,0.013,5.9982,0.072,0.1223,1.0,-0.0787,0.3,-19.476
Car B,2470,164.6667,8,20.388,1,20.461,-0.911,-0.944,5.9702,0.8362,2.5524,1.0,0.696,6.91,19.476
Car A,2471,164.7333,8,1.312,1,1.312,0.01,0.01,5.9899,-0.1251,-0.7233,1.0,0.0745,-1.964,-19.469
Car B,2471,164.7333,8,20.781,1,20.847,-0.816,-0.88,5.9596,-0.1599,2.9808,1.0,0.6572,17.384,19.469
Car A,2472,164.8,8,1.711,1,1.711,0.006,0.006,5.9909,0.0159,0.2868,1.0,-0.1094,1.856,-19.332
Car B,2472,164.8,8,21.043,1,21.229,-0.703,-0.824,5.9509,-0.1303,3.3785,1.0,1.0,16.431,19.332
Car A,2473,164.8667,8,2.11,1,2.11,0.005,0.005,5.9893,-0.0238,-0.4407,1.0,-0.0658,-2.729,-19.328
Car B,2473,164.8667,8,21.438,1,21.605,-0.574,-0.785,5.9403,-0.1591,3.7255,1.0,0.9249,24.986,19.328
Car A,2474,164.9333,8,2.51,1,2.51,-0.005,-0.005,5.9878,-0.0227,-0.6437,1.0,-0.0475,-1.644,-19.321
Car B,2474,164.9333,8,21.831,1,21.974,-0.426,-0.728,5.9323,-0.1199,3.956,1.0,1.0,23.125,19.321
Car A,2475,165.0,8,2.908,1,2.908,-0.015,-0.015,5.966,-0.328,-0.2923,1.0,-0.0744,-1.169,-19.207
Car B,2475,165.0,8,22.115,1,22.334,-0.261,-0.696,5.924,-0.1248,4.155,1.0,1.0,24.997,19.207
Car A,2476,165.0667,8,3.305,1,3.305,-0.029,-0.029,5.9694,0.0521,-0.7524,0.9859,0.0504,-1.857,-19.204
Car B,2476,165.0667,8,22.509,1,22.686,-0.077,-0.661,5.9167,-0.1093,4.3036,1.0,1.0,24.999,19.204
Car A,2477,165.1333,8,3.703,1,3.703,-0.042,-0.042,5.9661,-0.0506,0.2812,1.0,-0.0045,1.255,-19.121
Car B,2477,165.1333,8,22.824,1,23.027,0.124,-0.61,5.9101,-0.0989,4.4206,1.0,1.0,24.999,19.121
Car A,2478,165.2,8,4.101,1,4.102,-0.051,-0.051,5.9923,0.3928,-0.0764,0.9994,0.039,-0.101,-19.1
Car B,2478,165.2,8,23.202,1,23.357,0.343,-0.596,5.9042,-0.0881,4.5121,1.0,1.0,24.999,19.1
Car A,2479,165.2667,8,4.501,1,4.501,-0.058,-0.058,6.0174,0.3777,0.406,1.0,0.0109,0.966,-19.094
Car B,2479,165.2667,8,23.595,1,23.675,0.578,-0.561,5.8989,-0.0794,4.5835,1.0,1.0,24.999,19.094
Car A,2480,165.3333,8,4.902,1,4.902,-0.064,-0.064,6.0137,-0.0567,0.1544,1.0,0.0291,0.272,-19.003
Car B,2480,165.3333,8,23.905,1,23.979,0.83,-0.534,5.8941,-0.0722,4.6411,1.0,1.0,24.999,19.003
Car A,2481,165.4,8,5.303,1,5.303,-0.07,-0.07,6.0134,-0.0034,0.2829,1.0,0.0218,0.719,-18.997
Car B,2481,165.4,8,24.3,1,24.269,1.098,-0.519,5.8897,-0.0667,4.686,1.0,1.0,24.999,18.997
Car A,2482,165.4667,8,5.704,1,5.704,-0.074,-0.074,6.0164,0.0451,0.1323,1.0,0.0302,0.535,-18.989
Car B,2482,165.4667,8,24.693,1,24.545,1.381,-0.482,5.8856,-0.0613,4.7224,1.0,1.0,24.999,18.989
Car A,2483,165.5333,8,6.105,1,6.105,-0.077,-0.077,5.9953,-0.3176,0.3059,1.0,0.0162,0.742,-18.907
Car B,2483,165.5333,8,25.012,1,24.804,1.678,-0.478,5.8817,-0.058,4.7494,1.0,1.0,24.999,18.907
Car A,2484,165.6,8,6.504,1,6.505,-0.08,-0.08,5.9881,-0.1068,0.1933,1.0,0.018,0.396,-18.901
Car B,2484,165.6,8,25.406,1,25.047,1.989,-0.461,5.8781,-0.0539,4.7732,1.0,1.0,24.999,18.901
Car A,2485,165.6667,8,6.904,1,6.904,-0.083,-0.083,5.9955,0.1108,0.0775,1.0,0.0269,0.437,-18.826
Car B,2485,165.6667,8,25.73,1,25.272,2.312,-0.44,5.8747,-0.0519,4.7899,1.0,1.0,24.999,18.826
Car A,2486,165.7333,8,7.303,1,7.303,-0.084,-0.084,5.9821,-0.2018,0.1881,1.0,0.0148,0.662,-18.82
Car B,2486,165.7333,8,26.124,1,25.479,2.647,-0.442,5.8714,-0.0489,4.805,1.0,1.0,24.999,18.82
Car A,2487,165.8,8,7.702,1,7.702,-0.085,-0.085,5.9867,0.0695,0.1146,1.0,0.0148,0.368,-18.815
Car B,2487,165.8,8,26.517,1,25.667,2.993,-0.422,5.8683,-0.0471,4.8153,1.0,1.0,24.999,18.815
Car A,2488,165.8667,8,8.102,1,8.102,-0.086,-0.086,5.994,0.1087,0.0768,1.0,0.0166,0.361,-18.743
Car B,2488,165.8667,8,26.845,1,25.836,3.348,-0.425,5.8652,-0.0457,4.8238,1.0,1.0,24.999,18.743
Car A,2489,165.9333,8,8.502,1,8.502,-0.087,-0.087,5.9965,0.0387,0.0747,1.0,0.0166,0.404,-18.736
Car B,2489,165.9333,8,27.238,1,25.986,3.712,-0.424,5.8622,-0.0446,4.83,1.0,1.0,24.999,18.736
Car A,2490,166.0,8,8.901,1,8.901,-0.088,-0.088,5.9943,-0.0332,0.08,1.0,0.0161,0.404,-18.665
Car B,2490,166.0,8,27.567,1,26.114,4.083,-0.411,5.8594,-0.0429,4.8349,1.0,1.0,24.999,18.665
Car A,2491,166.0667,8,9.301,1,9.301,-0.088,-0.088,5.9938,-0.0075,0.0843,1.0,0.013,0.393,-18.658
Car B,2491,166.0667,8,27.959,1,26.222,4.461,-0.428,5.8566,-0.0416,4.8403,1.0,1.0,24.999,18.658
Car A,2492,166.1333,8,9.7,1,9.7,-0.087,-0.087,5.9911,-0.0405,0.0926,1.0,0.0087,0.319,-18.651
Car B,2492,166.1333,8,28.352,1,26.309,4.844,-0.423,5.8539,-0.0411,4.8432,1.0,0.3601,24.999,18.651
Car A,2493,166.2,8,10.1,1,10.1,-0.086,-0.086,6.0022,0.1667,0.0518,1.0,0.0079,0.213,-18.578
Car B,2493,166.2,8,28.678,1,26.383,5.231,-0.443,5.9121,0.8741,3.2075,1.0,0.2204,9.026,18.578
Car A,2494,166.2667,8,10.5,1,10.5,-0.085,-0.085,5.9983,-0.0593,0.0434,1.0,0.0027,0.194,-18.572
Car B,2494,166.2667,8,29.073,1,26.458,5.62,-0.486,5.979,1.0037,2.0588,1.0,-0.0761,5.515,18.572
Car A,2495,166.3333,8,10.9,1,10.9,-0.084,-0.084,5.9952,-0.0459,0.0241,1.0,-0.0034,0.072,-18.527
Car B,2495,166.3333,8,29.427,1,26.535,6.012,-0.535,5.9871,0.1213,0.704,1.0,0.177,-1.89,18.527
Car A,2496,166.4,8,11.3,1,11.3,-0.083,-0.083,5.9953,0.0017,0.0781,1.0,-0.0267,-0.076,-18.518
Car B,2496,166.4,8,29.818,1,26.615,6.403,-0.615,5.9845,-0.0395,1.1534,1.0,0.1271,4.414,18.518
Car A,2497,166.4667,8,11.7,1,11.7,-0.084,-0.084,6.0174,0.3308,-0.2861,1.0,-0.0276,-0.653,-18.511
Car B,2497,166.4667,8,30.211,1,26.686,6.796,-0.686,5.9835,-0.0156,1.2516,1.0,0.0884,3.177,18.511
Car A,2498,166.5333,8,12.101,1,12.101,-0.087,-0.087,6.0246,0.1084,-0.2969,1.0,-0.0683,-0.67,-18.504
Car B,2498,166.5333,8,30.605,1,26.754,7.19,-0.754,6.013,0.4429,0.852,1.0,0.1212,2.211,18.504
Car A,2499,166.6,8,12.503,1,12.503,-0.095,-0.095,5.997,-0.4137,-0.6733,1.0,0.0142,-1.705,-18.497
Car B,2499,166.6,8,31.0,1,26.817,7.585,-0.817,6.0091,-0.0586,1.1581,1.0,0.0841,3.028,18.497
Car A,2500,166.6667,8,12.902,1,12.903,-0.101,-0.101,5.9999,0.0434,0.1484,1.0,0.017,0.349,-18.494
Car B,2500,166.6667,8,31.397,1,26.878,7.982,-0.878,6.0403,0.4676,0.8216,1.0,0.1434,2.102,18.494
Car A,2501,166.7333,8,13.303,1,13.303,-0.104,-0.104,6.0029,0.0453,0.1811,1.0,0.0888,0.416,-18.493
Car B,2501,166.7333,8,31.795,1,26.932,8.38,-0.932,6.0431,0.0433,1.3903,1.0,0.0616,3.582,18.493
Car A,2502,166.8,8,13.703,1,13.703,-0.101,-0.101,6.0007,-0.0341,0.8544,1.0,-0.0476,2.217,-18.491
Car B,2502,166.8,8,32.194,1,26.984,8.779,-0.984,6.0216,-0.323,0.5944,1.0,0.1962,1.544,18.491
Car A,2503,166.8667,8,14.103,1,14.103,-0.098,-0.098,6.0007,0.0011,-0.1871,1.0,0.1249,-1.184,-18.49
Car B,2503,166.8667,8,32.593,1,27.031,9.178,-1.031,6.0153,-0.0944,1.3419,1.0,0.0178,4.9,18.49
Car A,2504,166.9333,8,14.503,1,14.503,-0.097,-0.097,5.9974,-0.0502,0.5431,1.0,0.0102,3.114,-18.489
Car B,2504,166.9333,8,32.992,1,27.073,9.577,-1.073,6.0171,0.0261,0.3134,1.0,0.4165,0.451,18.489
Car A,2505,167.0,8,14.903,1,14.903,-0.092,-0.092,5.9975,0.0011,0.0673,1.0,0.0642,0.261,-18.488
Car B,2505,167.0,8,33.39,1,27.116,9.975,-1.116,6.0142,-0.0433,1.072,1.0,0.1969,10.397,18.488
Car A,2506,167.0667,8,15.303,1,15.303,-0.086,-0.086,6.0107,0.1981,0.6293,1.0,0.0496,1.602,-18.487
Car B,2506,167.0667,8,33.79,1,27.145,10.375,-1.145,6.0127,-0.0225,1.7802,1.0,-0.1642,4.93,18.487
Car A,2507,167.1333,8,15.701,1,15.701,-0.076,-0.076,5.9684,-0.6345,0.2969,1.0,0.0433,1.217,-18.489
Car B,2507,167.1333,8,34.19,1,27.171,10.775,-1.171,6.0155,0.043,0.5373,1.0,0.33,-4.09,18.489
Car A,2508,167.2,8,16.1,1,16.1,-0.065,-0.065,6.0113,0.6444,0.4244,1.0,0.5044,1.083,-18.491
Car B,2508,167.2,8,34.59,1,27.199,11.175,-1.199,6.0122,-0.0496,1.0186,1.0,0.5588,8.232,18.491
Car A,2509,167.2667,8,16.5,1,16.5,-0.048,-0.048,6.0065,-0.0731,1.2416,1.0,0.017,12.593,-18.491
Car B,2509,167.2667,8,34.991,1,27.214,11.576,-1.214,6.0031,-0.1367,1.8585,1.0,0.3039,13.961,18.491
Car A,2510,167.3333,8,16.9,1,16.9,-0.026,-0.026,6.0107,0.0642,0.2458,1.0,0.8333,0.444,-18.491
Car B,2510,167.3333,8,35.391,1,27.213,11.976,-1.213,6.0016,-0.0224,2.4566,1.0,1.0,7.607,18.491
Car A,2511,167.4,8,17.3,1,17.3,-0.003,-0.003,6.0107,-0.001,0.798,1.0,0.3823,20.801,-18.491
Car B,2511,167.4,8,35.791,1,27.197,12.376,-1.197,5.9978,-0.0577,2.6217,1.0,0.9327,24.974,18.491
Car A,2512,167.4667,8,17.698,1,17.698,0.034,0.034,5.9946,-0.2413,1.8829,0.3946,-0.9089,9.573,-18.491
Car B,2512,167.4667,8,36.189,1,27.164,12.774,-1.164,5.9754,-0.3354,3.3672,1.0,1.0,23.318,18.491
Car A,2513,167.5333,8,18.091,1,18.091,0.076,0.076,5.8799,-1.7209,0.8618,0.7844,-0.53,-22.672,-18.494
Car B,2513,167.5333,8,36.585,1,27.112,13.17,-1.112,5.9643,-0.1665,3.7079,1.0,0.8147,24.997,18.494
Car A,2514,167.6,8,18.481,1,18.481,0.109,0.109,5.8538,-0.3911,-0.3784,1.0,-0.3419,-13.263,-18.497
Car B,2514,167.6,8,36.977,1,27.041,13.562,-1.041,5.9571,-0.1079,3.9386,1.0,0.3718,20.373,18.497
Car A,2515,167.6667,8,18.87,1,18.87,0.13,0.13,5.8519,-0.0284,-1.2822,1.0,1.0,-8.555,-18.497
Car B,2515,167.6667,8,37.368,1,26.957,13.953,-0.957,5.9818,0.3699,3.281,1.0,0.7046,9.31,18.497
Car A,2516,167.7333,8,19.259,1,19.259,0.148,0.148,5.8419,-0.1497,-0.3276,1.0,1.0,24.95,-18.428
Car B,2516,167.7333,8,37.687,1,26.86,14.34,-0.884,5.9726,-0.1378,3.584,1.0,0.6317,17.602,18.428
Car A,2517,167.8,8,19.648,1,19.648,0.175,0.175,5.8354,-0.0978,0.9169,1.0,1.0,24.999,-18.429
Car B,2517,167.8,8,38.077,1,26.744,14.722,-0.798,5.9659,-0.0998,3.8513,1.0,0.942,15.794,18.429
Car A,2518,167.8667,8,20.051,1,20.034,0.217,0.213,5.8234,-0.1793,1.7849,1.0,1.0,25.0,-18.306
Car B,2518,167.8667,8,38.357,1,26.61,15.098,-0.702,5.9572,-0.1303,4.0807,1.0,0.1253,23.538,18.306
Car A,2519,167.9333,8,20.438,1,20.418,0.274,0.24,5.8117,-0.1762,2.4488,1.0,0.9665,25.0,-18.309
Car B,2519,167.9333,8,38.747,1,26.465,15.47,-0.649,5.9856,0.4256,2.7805,1.0,0.6876,3.163,18.309
Car A,2520,168.0,8,20.824,1,20.799,0.348,0.284,5.801,-0.1608,2.971,1.0,0.9167,24.164,-18.319
Car B,2520,168.0,8,39.143,1,26.32,15.841,-0.593,5.9743,-0.1702,2.5179,1.0,1.0,17.169,18.319
Car A,2521,168.0667,8,21.257,1,21.175,0.439,0.299,5.792,-0.135,3.3789,1.0,1.0,22.92,-18.193
Car B,2521,168.0667,8,39.45,1,26.159,16.206,-0.552,5.9615,-0.1916,3.057,1.0,1.0,24.988,18.193
Car A,2522,168.1333,8,21.644,1,21.547,0.547,0.318,5.7833,-0.1301,3.7028,1.0,1.0,24.996,-18.204
Car B,2522,168.1333,8,39.847,1,25.981,16.562,-0.525,5.9499,-0.1743,3.4534,1.0,1.0,25.0,18.204
Car A,2523,168.2,8,22.082,1,21.912,0.674,0.329,5.776,-0.1102,3.9525,1.0,1.0,25.0,-18.157
Car B,2523,168.2,8,40.24,1,25.788,16.91,-0.479,5.9393,-0.1586,3.7656,1.0,1.0,25.0,18.157
Car A,2524,168.2667,8,22.469,1,22.271,0.82,0.326,5.7697,-0.0943,4.1447,1.0,1.0,25.0,-18.095
Car B,2524,168.2667,8,40.564,1,25.578,17.247,-0.471,5.9301,-0.1384,4.0039,1.0,1.0,25.0,18.095
Car A,2525,168.3333,8,22.908,1,22.621,0.983,0.335,5.7645,-0.0782,4.2945,1.0,1.0,24.999,-18.052
Car B,2525,168.3333,8,40.96,1,25.352,17.573,-0.448,5.9219,-0.1226,4.1894,1.0,1.0,25.0,18.052
Car A,2526,168.4,8,23.294,1,22.961,1.165,0.312,5.76,-0.0663,4.412,1.0,1.0,24.999,-17.995
Car B,2526,168.4,8,41.289,1,25.109,17.886,-0.427,5.9147,-0.1079,4.3313,1.0,1.0,24.999,17.995
Car A,2527,168.4667,8,23.68,1,23.292,1.365,0.309,5.7563,-0.0565,4.5055,1.0,1.0,24.999,-18.005
Car B,2527,168.4667,8,41.685,1,24.851,18.187,-0.426,5.9083,-0.0963,4.4422,1.0,1.0,24.999,18.005
Car A,2528,168.5333,8,24.113,1,23.611,1.582,0.277,5.7531,-0.0472,4.5793,1.0,1.0,24.999,-17.967
Car B,2528,168.5333,8,42.08,1,24.578,18.473,-0.404,5.9026,-0.086,4.5274,1.0,1.0,24.999,17.967
Car A,2529,168.6,8,24.498,1,23.917,1.816,0.256,5.7504,-0.0407,4.6385,1.0,1.0,24.999,-17.914
Car B,2529,168.6,8,42.412,1,24.29,18.744,-0.412,5.8974,-0.0776,4.598,1.0,1.0,24.999,17.914
Car A,2530,168.6667,8,24.922,1,24.21,2.067,0.226,5.7481,-0.0347,4.6836,1.0,1.0,24.999,-17.885
Car B,2530,168.6667,8,42.807,1,23.989,18.999,-0.41,5.8927,-0.0707,4.6507,1.0,1.0,24.999,17.885
Car A,2531,168.7333,8,25.305,1,24.489,2.333,0.187,5.7461,-0.0296,4.7219,1.0,1.0,24.999,-17.834
Car B,2531,168.7333,8,43.139,1,23.674,19.238,-0.404,5.8883,-0.0649,4.6929,1.0,1.0,24.999,17.834
Car A,2532,168.8,8,25.716,1,24.752,2.615,0.161,5.7444,-0.026,4.751,1.0,1.0,24.999,-17.817
Car B,2532,168.8,8,43.533,1,23.347,19.459,-0.422,5.8843,-0.061,4.7287,1.0,1.0,24.999,17.817
Car A,2533,168.8667,8,26.098,1,25.0,2.91,0.104,5.7428,-0.0233,4.7742,1.0,1.0,24.999,-17.83
Car B,2533,168.8667,8,43.928,1,23.009,19.661,-0.418,5.8805,-0.0574,4.7548,1.0,1.0,24.999,17.83
Car A,2534,168.9333,8,26.481,1,25.23,3.219,0.069,5.7415,-0.0201,4.7935,1.0,1.0,24.999,-17.774
Car B,2534,168.9333,8,44.256,1,22.66,19.846,-0.437,5.8769,-0.0527,4.7767,1.0,1.0,24.999,17.774
Car A,2535,169.0,8,26.872,1,25.443,3.54,0.012,5.7402,-0.0189,4.8071,1.0,1.0,24.999,-17.778
Car B,2535,169.0,8,44.649,2,22.302,20.01,-0.452,5.8735,-0.0512,4.7938,1.0,0.9411,24.999,17.778
Car A,2536,169.0667,8,27.253,1,25.637,3.873,-0.04,5.7391,-0.0164,4.8191,1.0,1.0,24.999,-17.719
Car B,2536,169.0667,8,44.972,2,21.936,20.155,-0.455,5.8709,-0.0394,4.8004,1.0,1.0,23.53,17.719
Car A,2537,169.1333,8,27.625,1,25.812,4.216,-0.087,5.7381,-0.0156,4.8291,1.0,1.0,24.999,-17.74
Car B,2537,169.1333,8,45.364,2,21.562,20.279,-0.489,5.8677,-0.0482,4.8188,1.0,0.9721,24.997,17.74
Car A,2538,169.2,8,28.003,1,25.968,4.568,-0.156,5.7372,-0.014,4.8364,1.0,1.0,24.999,-17.754
Car B,2538,169.2,8,45.758,2,21.183,20.383,-0.501,5.865,-0.04,4.8225,1.0,0.5197,24.302,17.754
Car A,2539,169.2667,8,28.385,1,26.104,4.928,-0.204,5.7363,-0.0137,4.8424,1.0,1.0,24.999,-17.686
Car B,2539,169.2667,8,46.071,2,20.798,20.471,-0.532,5.9107,0.6858,4.1368,1.0,1.0,13.009,17.686
Car A,2540,169.3333,8,28.73,1,26.219,5.295,-0.274,5.7354,-0.0131,4.846,1.0,1.0,24.999,-17.735
Car B,2540,169.3333,8,46.465,2,20.409,20.543,-0.574,5.9023,-0.1262,4.2732,1.0,0.6452,24.981,17.735
Car A,2541,169.4,8,29.109,1,26.313,5.669,-0.338,5.7346,-0.012,4.8498,1.0,1.0,24.999,-17.721
Car B,2541,169.4,8,46.83,2,20.017,20.595,-0.595,5.9019,-0.006,4.3751,1.0,0.3318,16.143,17.721
Car A,2542,169.4667,8,29.461,1,26.386,6.046,-0.386,5.7338,-0.0119,4.8519,1.0,1.0,24.999,-17.746
Car B,2542,169.4667,8,47.207,2,19.623,20.634,-0.634,5.9636,0.9259,3.0406,1.0,0.2765,8.306,17.746
Car A,2543,169.5333,8,29.843,1,26.438,6.428,-0.438,5.733,-0.0115,4.8544,1.0,1.0,24.999,-17.764
Car B,2543,169.5333,8,47.606,2,19.224,20.669,-0.669,6.0273,0.9541,2.5912,1.0,0.1678,6.914,17.764
Car A,2544,169.6,8,30.226,1,26.468,6.811,-0.468,5.7323,-0.011,4.8568,1.0,1.0,24.999,-17.782
Car B,2544,169.6,8,48.008,2,18.822,20.701,-0.701,6.0667,0.5919,1.6174,1.0,0.1367,4.198,17.782
Car A,2545,169.6667,8,30.611,1,26.476,7.196,-0.476,5.7316,-0.0105,4.8579,1.0,1.0,24.999,-17.799
Car B,2545,169.6667,8,48.41,2,18.42,20.731,-0.731,6.0625,-0.0636,1.3396,1.0,0.1275,3.417,17.799
Car A,2546,169.7333,8,30.995,1,26.463,7.58,-0.463,5.7309,-0.0105,4.8588,1.0,1.0,24.999,-17.817
Car B,2546,169.7333,8,48.812,2,18.018,20.757,-0.757,6.0383,-0.3622,1.2287,1.0,0.1185,3.187,17.817
Car A,2547,169.8,8,31.378,1,26.428,7.963,-0.428,5.7302,-0.0101,4.8598,1.0,0.0741,24.999,-17.836
Car B,2547,169.8,8,49.215,2,17.616,20.778,-0.778,6.0319,-0.0958,1.1513,1.0,0.1142,2.962,17.836
Car A,2548,169.8667,8,31.76,1,26.38,8.345,-0.38,5.7711,0.613,3.3997,1.0,-0.0403,1.887,-17.856
Car B,2548,169.8667,8,49.616,2,17.214,20.795,-0.795,6.0201,-0.1772,1.1051,1.0,0.1116,2.856,17.856
Car A,2549,169.9333,8,32.145,1,26.337,8.73,-0.337,5.8054,0.5145,1.1753,1.0,-0.0534,-1.004,-17.873
Car B,2549,169.9333,8,50.018,2,16.812,20.807,-0.807,6.0556,0.5325,1.1042,1.0,0.1137,2.788,17.873
Car A,2550,170.0,8,32.531,1,26.306,9.116,-0.306,5.8213,0.2392,-0.1634,1.0,-0.0247,-1.333,-17.889
Car B,2550,170.0,8,50.42,2,16.41,20.814,-0.814,6.0174,-0.5737,1.1357,1.0,0.1091,2.842,17.889
Car A,2551,170.0667,8,32.923,1,26.281,9.508,-0.281,5.932,1.66,-0.2354,1.0,-0.0107,-0.619,-17.9
Car B,2551,170.0667,8,50.823,2,16.007,20.816,-0.816,6.0251,0.1162,1.0608,1.0,0.1128,2.728,17.9
Car A,2552,170.1333,8,33.32,1,26.256,9.905,-0.256,5.9875,0.8324,-0.0577,1.0,-0.0208,-0.265,-17.905
Car B,2552,170.1333,8,51.225,2,15.605,20.814,-0.814,6.0192,-0.0887,1.124,1.0,0.113,2.82,17.905
Car A,2553,170.2,8,33.718,1,26.231,10.303,-0.231,5.9892,0.0262,-0.0935,1.0,-0.0205,-0.498,-17.908
Car B,2553,170.2,8,51.626,2,15.204,20.806,-0.806,6.0223,0.0455,1.0878,1.0,0.11,2.825,17.908
Car A,2554,170.2667,8,34.117,1,26.205,10.702,-0.205,5.9921,0.0438,-0.1036,1.0,-0.0914,-0.5,-17.91
Car B,2554,170.2667,8,52.027,2,14.803,20.794,-0.794,6.0032,-0.2853,1.0685,1.0,0.1009,2.751,17.91
Car A,2555,170.3333,8,34.516,1,26.185,11.101,-0.185,5.9842,-0.1193,-0.8731,0.9343,0.1005,-2.282,-17.913
Car B,2555,170.3333,8,52.428,2,14.402,20.778,-0.778,6.0379,0.52,0.9895,1.0,0.1021,2.522,17.913
Car A,2556,170.4,8,34.914,1,26.166,11.499,-0.166,5.9645,-0.2952,0.2199,0.9585,-0.0617,2.505,-17.915
Car B,2556,170.4,8,52.829,2,14.001,20.758,-0.758,5.9918,-0.6917,1.0007,1.0,0.0669,2.55,17.915
Car A,2557,170.4667,8,35.31,1,26.143,11.895,-0.143,5.9398,-0.3702,-0.4449,1.0,0.9808,-1.535,-17.918
Car B,2557,170.4667,8,53.228,2,13.602,20.736,-0.736,6.0122,0.3064,0.656,1.0,0.0923,1.674,17.918
Car A,2558,170.5333,8,35.705,1,26.12,12.29,-0.12,5.9378,-0.0309,0.3708,1.0,0.9389,24.481,-17.922
Car B,2558,170.5333,8,53.626,2,13.204,20.71,-0.71,5.9974,-0.2227,0.8896,1.0,0.0141,2.308,17.922
Car A,2559,170.6,8,36.099,1,26.086,12.684,-0.086,5.9245,-0.1995,1.4935,0.8537,0.1312,23.474,-17.927
Car B,2559,170.6,8,54.025,2,12.805,20.684,-0.684,5.9998,0.0363,0.1466,1.0,0.092,0.352,17.927
Car A,2560,170.6667,8,36.49,1,26.045,13.075,-0.045,5.8696,-0.8229,1.135,1.0,1.0,3.31,-17.934
Car B,2560,170.6667,8,54.424,2,12.406,20.656,-0.656,5.998,-0.0271,0.8714,1.0,-0.0835,2.296,17.934
Car A,2561,170.7333,8,36.878,1,25.996,13.463,0.004,5.866,-0.0534,1.5873,1.0,0.5615,24.967,-17.945
Car B,2561,170.7333,8,54.823,2,12.007,20.628,-0.628,5.9994,0.0219,-0.2071,1.0,0.0911,-2.08,17.945
Car A,2562,170.8,8,37.264,1,25.932,13.849,0.068,5.8521,-0.2087,2.4688,1.0,0.1569,14.054,-17.959
