car,step,t_s,lap,lap_dist_m,sector,x_m,y_m,lateral_m,speed_mps,accel_long_mps2,accel_lat_mps2,throttle_cmd,steer_cmd,steer_deg,gap_m
Car A,3120,208.0,9,109.682,3,-23.467,1.543,0.341,5.7208,-0.0239,4.7241,1.0,1.0,24.999,-20.291
Car B,3120,208.0,9,129.972,3,-3.688,-1.132,-1.132,5.9974,-0.0207,0.7802,1.0,-0.1245,7.722,20.291
Car A,3121,208.0667,9,110.119,3,-23.165,1.307,0.326,5.7194,-0.0198,4.7525,1.0,1.0,24.999,-20.253
Car B,3121,208.0667,9,130.372,3,-3.288,-1.125,-1.125,5.9979,0.0084,-0.0897,1.0,0.2447,-3.096,20.253
Car A,3122,208.1333,9,110.502,3,-22.85,1.087,0.304,5.7183,-0.0176,4.7765,1.0,1.0,24.999,-20.27
Car B,3122,208.1333,9,130.772,3,-2.889,-1.121,-1.121,5.9959,-0.0297,0.5645,1.0,-0.1059,6.104,20.27
Car A,3123,208.2,9,110.933,3,-22.523,0.886,0.292,5.7173,-0.014,4.7947,1.0,1.0,24.999,-20.239
Car B,3123,208.2,9,131.171,3,-2.489,-1.114,-1.114,5.9951,-0.0125,-0.2431,1.0,0.271,-2.633,20.239
Car A,3124,208.2667,9,111.314,3,-22.185,0.704,0.252,5.7165,-0.0123,4.8088,1.0,1.0,24.999,-20.257
Car B,3124,208.2667,9,131.571,3,-2.09,-1.11,-1.11,5.9922,-0.0438,0.4793,1.0,-0.1186,6.76,20.257
Car A,3125,208.3333,9,111.697,3,-21.838,0.541,0.234,5.7158,-0.0108,4.82,1.0,1.0,24.999,-20.273
Car B,3125,208.3333,9,131.97,3,-1.69,-1.103,-1.103,5.9933,0.0172,-0.3196,1.0,0.2643,-2.95,20.273
Car A,3126,208.4,9,112.114,3,-21.482,0.397,0.188,5.7151,-0.0107,4.8301,1.0,1.0,24.999,-20.255
Car B,3126,208.4,9,132.369,3,-1.291,-1.099,-1.099,5.9894,-0.0593,0.4349,1.0,-0.1388,6.592,20.255
Car A,3127,208.4667,9,112.496,3,-21.119,0.274,0.153,5.7145,-0.0086,4.8374,1.0,1.0,24.999,-20.272
Car B,3127,208.4667,9,132.769,3,-0.892,-1.091,-1.091,5.9892,-0.003,-0.3421,1.0,0.2408,-3.453,20.272
Car A,3128,208.5333,9,112.9,3,-20.75,0.172,0.113,5.714,-0.008,4.8432,1.0,1.0,24.999,-20.268
Car B,3128,208.5333,9,133.168,3,-0.493,-1.086,-1.086,5.9874,-0.0269,0.4286,1.0,-0.1693,6.005,20.268
Car A,3129,208.6,9,113.28,3,-20.375,0.091,0.061,5.7134,-0.0078,4.8474,1.0,1.0,24.999,-20.287
Car B,3129,208.6,9,133.567,3,-0.094,-1.078,-1.078,5.9871,-0.0042,-0.363,1.0,0.217,-4.216,20.287
Car A,3130,208.6667,9,113.664,3,-19.996,0.031,0.031,5.713,-0.0069,4.8508,1.0,1.0,24.999,-20.301
Car B,3130,208.6667,10,0.305,1,0.305,-1.074,-1.074,5.9856,-0.0223,0.3981,1.0,-0.1844,5.409,20.301
Car A,3131,208.7333,9,114.046,3,-19.615,-0.007,-0.007,5.7126,-0.006,4.8534,1.0,1.0,24.999,-20.319
Car B,3131,208.7333,10,0.704,1,0.704,-1.066,-1.066,5.9851,-0.0084,-0.3752,1.0,0.1875,-4.594,20.319
Car A,3132,208.8,9,114.429,3,-19.232,-0.024,-0.024,5.7121,-0.0065,4.8557,1.0,1.0,24.999,-20.335
Car B,3132,208.8,10,1.103,1,1.103,-1.061,-1.061,5.9842,-0.0123,0.3906,1.0,-0.2049,4.673,20.335
Car A,3133,208.8667,9,114.812,3,-18.848,-0.019,-0.019,5.7118,-0.0054,4.8574,1.0,0.9059,24.999,-20.35
Car B,3133,208.8667,10,1.502,1,1.502,-1.053,-1.053,5.9837,-0.0084,-0.3736,1.0,0.1519,-5.107,20.35
Car A,3134,208.9333,9,115.195,3,-18.466,0.008,0.008,5.7125,0.0102,4.8481,1.0,-0.1433,22.652,-20.367
Car B,3134,208.9333,10,1.901,1,1.901,-1.048,-1.048,5.9839,0.0038,0.3856,1.0,-0.2251,3.784,20.367
Car A,3135,209.0,9,115.577,3,-18.084,0.047,0.047,5.7526,0.6022,3.34,1.0,-0.3597,-3.544,-20.383
Car B,3135,209.0,10,2.299,1,2.3,-1.04,-1.04,5.9819,-0.0306,-0.3846,1.0,0.0769,-5.613,20.383
Car A,3136,209.0667,9,115.96,3,-17.7,0.081,0.081,5.7823,0.4461,1.2084,1.0,-0.6978,-8.983,-20.398
Car B,3136,209.0667,10,2.698,1,2.698,-1.036,-1.036,5.9824,0.007,0.3726,1.0,-0.276,1.911,20.398
Car A,3137,209.1333,9,116.346,3,-17.315,0.104,0.104,5.7857,0.0497,-0.1652,1.0,-0.5741,-17.432,-20.412
Car B,3137,209.1333,10,3.097,1,3.097,-1.029,-1.029,5.9793,-0.0463,-0.4381,1.0,0.0442,-6.887,20.412
Car A,3138,209.2,9,116.731,3,-16.929,0.114,0.114,5.7832,-0.0363,-1.1455,1.0,-0.2981,-14.358,-20.425
Car B,3138,209.2,10,3.495,1,3.495,-1.025,-1.025,5.9816,0.0343,0.3243,1.0,-0.273,1.092,20.425
Car A,3139,209.2667,9,117.117,3,-16.544,0.111,0.111,5.7834,0.0017,-1.8884,0.9496,-0.1317,-7.461,-20.438
Car B,3139,209.2667,10,3.894,1,3.894,-1.021,-1.021,5.9805,-0.0153,-0.575,1.0,0.139,-6.812,20.438
Car A,3140,209.3333,9,117.502,3,-16.158,0.101,0.101,5.7815,-0.0276,-1.17,0.9877,-0.0242,-3.295,-20.451
Car B,3140,209.3333,10,4.293,1,4.293,-1.02,-1.02,5.9825,0.0297,0.2487,1.0,-0.2447,3.459,20.451
Car A,3141,209.4,9,117.89,3,-15.77,0.095,0.095,5.85,1.0271,-0.2263,0.9826,-0.045,-0.61,-20.462
Car B,3141,209.4,10,4.691,1,4.691,-1.016,-1.016,5.9794,-0.0466,-0.4796,1.0,0.011,-6.102,20.462
Car A,3142,209.4667,9,118.281,3,-15.379,0.089,0.089,5.8855,0.5334,-0.4485,1.0,0.0765,-1.125,-20.47
Car B,3142,209.4667,10,5.09,1,5.09,-1.016,-1.016,5.9897,0.1551,0.1379,1.0,-0.2657,0.261,20.47
Car A,3143,209.5333,9,118.674,3,-14.987,0.086,0.086,5.8932,0.1152,0.4614,0.9814,-0.0615,1.908,-20.476
Car B,3143,209.5333,10,5.489,1,5.49,-1.017,-1.017,5.987,-0.0405,-0.8265,1.0,0.2355,-6.632,20.476
Car A,3144,209.6,9,119.066,3,-14.594,0.086,0.086,5.8897,-0.0528,-0.3404,1.0,0.0376,-1.532,-20.483
Car B,3144,209.6,10,5.888,1,5.889,-1.023,-1.023,5.988,0.0145,0.0758,1.0,-0.2,5.868,20.483
Car A,3145,209.6667,9,119.46,3,-14.201,0.083,0.083,5.9179,0.4225,0.3387,0.9869,-0.0486,0.936,-20.488
Car B,3145,209.6667,10,6.288,1,6.288,-1.026,-1.026,5.986,-0.0301,-0.5699,1.0,0.1351,-4.984,20.488
Car A,3146,209.7333,9,119.854,3,-13.806,0.08,0.08,5.9186,0.0109,-0.4477,1.0,0.1141,-1.211,-20.493
Car B,3146,209.7333,10,6.687,1,6.687,-1.032,-1.032,5.9863,0.0041,0.2501,1.0,-0.2461,3.365,20.493
Car A,3147,209.8,9,120.249,3,-13.411,0.078,0.078,5.922,0.0504,0.4632,0.9937,-0.0359,2.846,-20.497
Car B,3147,209.8,10,7.085,1,7.086,-1.034,-1.034,5.9843,-0.0298,-0.472,1.0,0.1082,-6.137,20.497
Car A,3148,209.8667,9,120.644,3,-13.017,0.078,0.078,5.9284,0.0964,-0.2925,1.0,0.0499,-0.892,-20.501
Car B,3148,209.8667,10,7.484,1,7.484,-1.04,-1.04,5.9842,-0.0015,0.3142,1.0,-0.2527,2.692,20.501
Car A,3149,209.9333,9,121.039,3,-12.621,0.077,0.077,5.9461,0.2649,0.4717,0.9816,-0.0796,1.244,-20.504
Car B,3149,209.9333,10,7.883,1,7.883,-1.043,-1.043,5.982,-0.0332,-0.4251,1.0,0.0778,-6.304,20.504
Car A,3150,210.0,9,121.436,3,-12.225,0.077,0.077,5.9427,-0.051,-0.4573,1.0,0.0684,-1.985,-20.506
Car B,3150,210.0,10,8.282,1,8.282,-1.05,-1.05,5.9826,0.01,0.3424,1.0,-0.2553,1.932,20.506
Car A,3151,210.0667,9,121.832,3,-11.828,0.073,0.073,5.9451,0.0369,0.3382,0.9988,-0.0273,1.703,-20.509
Car B,3151,210.0667,10,8.68,1,8.681,-1.053,-1.053,5.9791,-0.0527,-0.4443,1.0,0.1201,-6.368,20.509
Car A,3152,210.1333,9,122.229,3,-11.432,0.073,0.073,5.9633,0.2734,-0.2689,1.0,0.0587,-0.676,-20.511
Car B,3152,210.1333,10,9.079,1,9.079,-1.06,-1.06,5.9794,0.0046,0.3328,1.0,-0.2495,2.989,20.511
Car A,3153,210.2,9,122.626,3,-11.034,0.073,0.073,5.9705,0.1081,0.543,0.9844,-0.0891,1.464,-20.511
Car B,3153,210.2,10,9.477,1,9.477,-1.064,-1.064,5.9768,-0.0386,-0.4187,1.0,0.1045,-6.222,20.511
Car A,3154,210.2667,9,123.024,3,-10.636,0.074,0.074,5.9676,-0.0436,-0.4254,1.0,0.0474,-2.222,-20.512
Car B,3154,210.2667,10,9.876,1,9.876,-1.072,-1.072,5.978,0.0178,0.3464,1.0,-0.241,2.6,20.512
Car A,3155,210.3333,9,123.422,3,-10.238,0.071,0.071,5.9699,0.0343,0.3355,0.9966,-0.0415,1.178,-20.512
Car B,3155,210.3333,10,10.274,1,10.274,-1.076,-1.076,5.9754,-0.039,-0.4204,1.0,0.1356,-6.013,20.512
Car A,3156,210.4,9,123.82,3,-9.84,0.071,0.071,5.968,-0.029,-0.4015,1.0,0.0987,-1.033,-20.512
Car B,3156,210.4,10,10.672,1,10.672,-1.084,-1.084,5.9759,0.0067,0.3554,1.0,-0.2271,3.375,20.512
Car A,3157,210.4667,9,124.218,3,-9.442,0.07,0.07,5.9691,0.0162,0.5297,0.9911,-0.0658,2.462,-20.513
Car B,3157,210.4667,10,11.071,1,11.071,-1.088,-1.088,5.9743,-0.0241,-0.4039,1.0,0.1539,-5.664,20.513
Car A,3158,210.5333,9,124.616,3,-9.044,0.072,0.072,5.9654,-0.0544,-0.2741,1.0,0.0128,-1.638,-20.513
Car B,3158,210.5333,10,11.469,1,11.469,-1.096,-1.096,5.9744,0.0012,0.3642,1.0,-0.2102,3.834,20.513
Car A,3159,210.6,9,125.014,3,-8.646,0.071,0.071,5.9956,0.4527,0.1444,1.0,-0.0329,0.31,-20.513
Car B,3159,210.6,10,11.867,1,11.867,-1.1,-1.1,5.9732,-0.017,-0.3916,1.0,0.1437,-5.242,20.513
Car A,3160,210.6667,9,125.414,3,-8.247,0.069,0.069,5.9807,-0.224,-0.2444,1.0,0.0686,-0.803,-20.512
Car B,3160,210.6667,10,12.265,1,12.265,-1.108,-1.108,5.973,-0.0035,0.3701,1.0,-0.2075,3.579,20.512
Car A,3161,210.7333,9,125.813,3,-7.848,0.071,0.071,5.9856,0.074,0.6293,0.9855,-0.1037,1.711,-20.511
Car B,3161,210.7333,10,12.663,1,12.663,-1.113,-1.113,5.9719,-0.0164,-0.3834,1.0,0.1718,-5.173,20.511
Car A,3162,210.8,9,126.212,3,-7.449,0.074,0.074,5.9832,-0.0358,-0.371,1.0,0.0111,-2.585,-20.51
Car B,3162,210.8,10,13.061,1,13.061,-1.121,-1.121,5.9722,0.0045,0.3794,1.0,-0.1945,4.281,20.51
Car A,3163,210.8667,9,126.611,3,-7.05,0.072,0.072,5.9974,0.2117,0.1743,0.9983,-0.04,0.268,-20.509
Car B,3163,210.8667,10,13.459,1,13.459,-1.125,-1.125,5.9716,-0.0085,-0.3858,1.0,0.1841,-4.848,20.509
Car A,3164,210.9333,9,127.01,3,-6.65,0.071,0.071,5.9798,-0.2636,-0.4206,1.0,0.0923,-0.997,-20.507
Car B,3164,210.9333,10,13.857,1,13.857,-1.133,-1.133,5.9714,-0.0038,0.3811,1.0,-0.1722,4.589,20.507
Car A,3165,211.0,9,127.409,3,-6.251,0.071,0.071,5.9808,0.0147,0.5592,0.987,-0.0822,2.303,-20.506
Car B,3165,211.0,10,14.255,1,14.255,-1.137,-1.137,5.9709,-0.0067,-0.3832,1.0,0.2179,-4.29,20.506
Car A,3166,211.0667,9,127.807,3,-5.853,0.075,0.075,5.974,-0.1007,-0.2908,1.0,-0.0016,-2.049,-20.506
Car B,3166,211.0667,10,14.653,1,14.653,-1.146,-1.146,5.9696,-0.0197,0.3858,1.0,-0.1477,5.433,20.506
Car A,3167,211.1333,9,128.206,3,-5.454,0.073,0.073,5.9978,0.3561,0.0213,1.0,-0.0175,-0.046,-20.505
Car B,3167,211.1333,10,15.051,1,15.051,-1.15,-1.15,5.9699,0.0049,-0.3747,1.0,0.1845,-3.677,20.505
Car A,3168,211.2,9,128.606,3,-5.055,0.072,0.072,5.9929,-0.073,-0.0554,1.0,0.0239,-0.417,-20.503
Car B,3168,211.2,10,15.449,1,15.449,-1.158,-1.158,5.9686,-0.0208,0.386,1.0,-0.1516,4.6,20.503
Car A,3169,211.2667,9,129.005,3,-4.655,0.073,0.073,5.9919,-0.0154,0.0543,1.0,-0.0192,0.579,-20.502
Car B,3169,211.2667,10,15.847,1,15.847,-1.162,-1.162,5.9695,0.0146,-0.3754,1.0,0.2024,-3.777,20.502
Car A,3170,211.3333,9,129.405,3,-4.255,0.072,0.072,5.9865,-0.0815,-0.2752,1.0,0.0726,-0.462,-20.5
Car B,3170,211.3333,10,16.244,1,16.244,-1.17,-1.17,5.9696,0.0016,0.3834,1.0,-0.148,5.047,20.5
Car A,3171,211.4,9,129.804,3,-3.856,0.075,0.075,5.9882,0.0267,0.6708,0.9819,-0.1141,1.81,-20.498
Car B,3171,211.4,10,16.642,1,16.642,-1.174,-1.174,5.969,-0.01,-0.3762,1.0,0.1436,-3.688,20.498
Car A,3172,211.4667,9,130.203,3,-3.457,0.078,0.078,5.9852,-0.0453,-0.3509,1.0,-0.009,-2.845,-20.497
Car B,3172,211.4667,10,17.04,1,17.04,-1.182,-1.182,5.9686,-0.0061,0.3845,1.0,0.0028,3.579,20.497
Car A,3173,211.5333,9,130.603,3,-3.058,0.077,0.077,6.0033,0.2718,-0.0733,1.0,-0.0095,-0.235,-20.496
Car B,3173,211.5333,10,17.439,1,17.439,-1.185,-1.185,6.0008,0.4836,0.1692,1.0,0.0368,0.075,20.496
Car A,3174,211.6,9,131.003,3,-2.657,0.077,0.077,6.0056,0.0347,-0.0423,1.0,-0.0033,-0.231,-20.496
Car B,3174,211.6,10,17.839,1,17.839,-1.187,-1.187,5.9896,-0.1687,0.3708,1.0,0.5371,0.91,20.496
Car A,3175,211.6667,9,131.404,3,-2.257,0.076,0.076,6.0047,-0.0138,-0.0047,1.0,0.0013,-0.083,-20.495
Car B,3175,211.6667,10,18.238,1,18.238,-1.182,-1.182,5.986,-0.053,1.1806,1.0,0.4606,13.408,20.495
Car A,3176,211.7333,9,131.804,3,-1.857,0.076,0.076,5.9976,-0.1075,-0.0254,1.0,0.0059,0.027,-20.493
Car B,3176,211.7333,10,18.636,1,18.637,-1.164,-1.164,5.9782,-0.1174,1.9737,1.0,0.2298,11.517,20.493
Car A,3177,211.8,9,132.204,3,-1.457,0.075,0.075,5.9977,0.0027,-0.0459,1.0,-0.0028,0.139,-20.493
Car B,3177,211.8,10,19.036,1,19.036,-1.133,-1.133,6.0227,0.6679,2.1151,1.0,0.9306,5.752,20.493
Car A,3178,211.8667,9,132.604,3,-1.057,0.075,0.075,6.0027,0.0738,-0.0292,0.9957,-0.0272,-0.067,-20.492
Car B,3178,211.8667,10,19.435,1,19.435,-1.09,-1.09,6.0199,-0.0417,2.2903,1.0,0.7592,23.239,20.492
Car A,3179,211.9333,9,133.003,3,-0.658,0.073,0.073,5.9585,-0.6617,-0.3308,1.0,0.0449,-0.665,-20.489
Car B,3179,211.9333,10,19.832,1,19.832,-1.03,-1.03,5.9993,-0.309,3.1119,1.0,0.5611,18.986,20.489
Car A,3180,212.0,9,133.4,3,-0.26,0.073,0.073,5.9798,0.3184,0.4291,0.9828,-0.1123,1.121,-20.409
Car B,3180,212.0,10,20.149,1,20.225,-0.953,-0.967,5.9918,-0.1135,3.4746,1.0,0.6759,14.034,20.409
Car A,3181,212.0667,10,0.139,1,0.139,0.073,0.073,5.9759,-0.0578,-0.4701,1.0,-0.0258,-2.8,-20.406
Car B,3181,212.0667,10,20.544,1,20.614,-0.857,-0.903,5.9837,-0.1206,3.7733,1.0,-0.0475,16.892,20.406
Car A,3182,212.1333,10,0.538,1,0.538,0.068,0.068,6.0175,0.6237,-0.2946,1.0,-0.0235,-0.641,-20.4
Car B,3182,212.1333,10,20.938,1,21.0,-0.752,-0.828,6.0102,0.3976,2.1686,1.0,0.1701,-1.16,20.4
Car A,3183,212.2,10,0.939,1,0.939,0.064,0.064,6.0158,-0.025,-0.1414,1.0,-0.0368,-0.575,-20.27
Car B,3183,212.2,10,21.209,1,21.387,-0.648,-0.807,5.9908,-0.2915,1.6768,1.0,0.9406,4.244,20.27
Car A,3184,212.2667,10,1.34,1,1.34,0.057,0.057,5.9934,-0.3369,-0.3688,1.0,0.0569,-0.911,-20.268
Car B,3184,212.2667,10,21.608,1,21.771,-0.536,-0.787,5.9899,-0.0137,1.9305,1.0,1.0,23.485,20.268
Car A,3185,212.3333,10,1.739,1,1.739,0.054,0.054,5.9955,0.0322,0.5067,1.0,-0.1025,1.419,-20.147
Car B,3185,212.3333,10,21.886,1,22.149,-0.409,-0.762,5.9681,-0.3269,2.8327,1.0,1.0,24.997,20.147
Car A,3186,212.4,10,2.139,1,2.139,0.051,0.051,5.995,-0.0076,-0.4448,1.0,0.0238,-2.556,-20.145
Car B,3186,212.4,10,22.284,1,22.52,-0.265,-0.771,5.9556,-0.1869,3.2833,1.0,1.0,25.0,20.145
Car A,3187,212.4667,10,2.539,1,2.539,0.044,0.044,5.9985,0.0525,0.2332,1.0,-0.0389,0.589,-20.143
Car B,3187,212.4667,10,22.682,1,22.884,-0.104,-0.762,5.9444,-0.1683,3.6353,1.0,1.0,25.0,20.143
Car A,3188,212.5333,10,2.938,1,2.938,0.038,0.038,5.9808,-0.2651,-0.3871,1.0,0.0835,-0.959,-20.022
Car B,3188,212.5333,10,22.961,1,23.239,0.074,-0.764,5.9345,-0.1485,3.9028,1.0,1.0,25.0,20.022
Car A,3189,212.6,10,3.337,1,3.337,0.034,0.034,5.9823,0.0219,0.5807,1.0,-0.0671,2.081,-20.02
Car B,3189,212.6,10,23.357,1,23.585,0.268,-0.779,5.9259,-0.1297,4.1092,1.0,1.0,25.0,20.02
Car A,3190,212.6667,10,3.736,1,3.736,0.033,0.033,5.9814,-0.0142,-0.2874,1.0,0.0152,-1.672,-20.018
Car B,3190,212.6667,10,23.754,1,23.92,0.48,-0.773,5.9183,-0.114,4.2704,1.0,1.0,25.0,20.018
Car A,3191,212.7333,10,4.135,1,4.135,0.028,0.028,6.0006,0.289,0.2051,1.0,-0.0342,0.377,-19.892
Car B,3191,212.7333,10,24.027,1,24.244,0.709,-0.798,5.9115,-0.1011,4.3939,1.0,1.0,24.999,19.892
Car A,3192,212.8,10,4.535,1,4.535,0.021,0.021,5.9946,-0.0902,-0.3248,1.0,0.1395,-0.852,-19.888
Car B,3192,212.8,10,24.423,1,24.555,0.954,-0.814,5.9055,-0.0907,4.491,1.0,1.0,24.999,19.888
Car A,3193,212.8667,10,4.934,1,4.934,0.017,0.017,5.9938,-0.0114,0.6,1.0,-0.0609,3.48,-19.773
Car B,3193,212.8667,10,24.707,1,24.852,1.215,-0.816,5.9,-0.0814,4.5698,1.0,1.0,24.999,19.773
Car A,3194,212.9333,10,5.334,1,5.334,0.017,0.017,5.9939,0.0007,-0.2063,1.0,0.046,-1.515,-19.75
Car B,3194,212.9333,10,25.084,1,25.135,1.491,-0.852,5.8951,-0.0741,4.6282,1.0,1.0,24.999,19.75
Car A,3195,213.0,10,5.733,1,5.733,0.014,0.014,5.9933,-0.0088,0.4259,1.0,-0.0483,1.145,-19.746
Car B,3195,213.0,10,25.479,1,25.402,1.781,-0.866,5.8906,-0.0675,4.6762,1.0,1.0,24.999,19.746
Car A,3196,213.0667,10,6.133,1,6.133,0.011,0.011,5.9907,-0.0393,-0.4515,1.0,0.1245,-1.204,-19.604
Car B,3196,213.0667,10,25.736,1,25.654,2.086,-0.884,5.8864,-0.0623,4.7142,1.0,1.0,24.999,19.604
Car A,3197,213.1333,10,6.532,1,6.532,0.008,0.008,5.9912,0.0079,0.5047,1.0,-0.0381,3.105,-19.597
Car B,3197,213.1333,10,26.129,1,25.888,2.403,-0.918,5.8825,-0.0587,4.7448,1.0,1.0,24.999,19.597
Car A,3198,213.2,10,6.932,1,6.932,0.008,0.008,5.9911,-0.001,-0.2738,1.0,0.0777,-0.946,-19.592
Car B,3198,213.2,10,26.524,1,26.105,2.733,-0.931,5.8788,-0.0556,4.7672,1.0,1.0,24.999,19.592
Car A,3199,213.2667,10,7.331,1,7.331,0.007,0.007,5.9906,-0.0079,0.5725,1.0,-0.0994,1.938,-19.438
Car B,3199,213.2667,10,26.769,1,26.303,3.073,-0.961,5.8754,-0.0518,4.7865,1.0,1.0,24.999,19.438
Car A,3200,213.3333,10,7.73,1,7.73,0.008,0.008,5.9895,-0.0162,-0.3235,1.0,0.0454,-2.477,-19.432
Car B,3200,213.3333,10,27.162,1,26.482,3.424,-0.993,5.8721,-0.0494,4.8016,1.0,1.0,24.999,19.432
Car A,3201,213.4,10,8.13,1,8.13,0.006,0.006,5.9901,0.0087,0.3793,1.0,-0.0673,1.129,-19.402
Car B,3201,213.4,10,27.532,1,26.642,3.784,-1.003,5.8689,-0.0477,4.813,1.0,1.0,24.999,19.402
Car A,3202,213.4667,10,8.529,1,8.529,0.005,0.005,5.99,-0.0016,-0.5128,1.0,0.1306,-1.678,-19.26
Car B,3202,213.4667,10,27.789,1,26.781,4.152,-1.044,5.8658,-0.0461,4.8214,1.0,1.0,24.999,19.26
Car A,3203,213.5333,10,8.928,1,8.928,0.002,0.002,5.9887,-0.0203,0.3877,1.0,-0.0225,3.257,-19.253
Car B,3203,213.5333,10,28.181,1,26.9,4.527,-1.072,5.8628,-0.0449,4.8292,1.0,1.0,24.999,19.253
Car A,3204,213.6,10,9.328,1,9.328,0.003,0.003,5.9954,0.1015,-0.2266,1.0,0.0546,-0.555,-19.146
Car B,3204,213.6,10,28.474,1,26.998,4.907,-1.083,5.86,-0.043,4.8345,1.0,1.0,24.999,19.146
Car A,3205,213.6667,10,9.727,1,9.727,0.004,0.004,5.9961,0.0105,0.5175,1.0,-0.1001,1.362,-19.067
Car B,3205,213.6667,10,28.794,1,27.075,5.293,-1.127,5.8572,-0.0421,4.8396,1.0,1.0,24.999,19.067
Car A,3206,213.7333,10,10.127,1,10.127,0.004,0.004,5.9963,0.002,-0.4578,1.0,0.0933,-2.495,-19.059
Car B,3206,213.7333,10,29.186,1,27.131,5.682,-1.152,5.8544,-0.0411,4.8436,1.0,1.0,24.999,19.059
Car A,3207,213.8,10,10.527,1,10.527,0.002,0.002,5.9943,-0.0291,0.3309,1.0,-0.041,2.325,-18.961
Car B,3207,213.8,10,29.488,1,27.165,6.073,-1.165,5.8517,-0.0404,4.8449,1.0,1.0,24.999,18.961
Car A,3208,213.8667,10,10.926,1,10.926,0.002,0.002,5.9944,0.0017,-0.3728,1.0,0.092,-1.018,-18.954
Car B,3208,213.8667,10,29.88,1,27.177,6.465,-1.177,5.8491,-0.0392,4.8468,1.0,1.0,24.999,18.954
Car A,3209,213.9333,10,11.326,1,11.326,0.002,0.002,5.9942,-0.0029,0.5397,1.0,-0.1024,2.295,-18.946
Car B,3209,213.9333,10,30.272,1,27.168,6.857,-1.168,5.8466,-0.0382,4.8488,1.0,1.0,24.999,18.946
Car A,3210,214.0,10,11.725,1,11.725,0.005,0.005,5.9919,-0.0349,-0.295,1.0,-0.014,-2.552,-18.938
Car B,3210,214.0,10,30.663,1,27.137,7.248,-1.137,5.844,-0.038,4.851,1.0,0.5339,24.999,18.938
Car A,3211,214.0667,10,12.125,1,12.125,0.003,0.003,6.0124,0.3067,-0.1948,1.0,-0.0114,-0.354,-18.929
Car B,3211,214.0667,10,31.054,1,27.089,7.639,-1.089,5.895,0.7644,4.1974,1.0,0.0265,13.363,18.929
Car A,3212,214.1333,10,12.526,1,12.526,0.001,0.001,6.0112,-0.0181,-0.0725,1.0,-0.0342,-0.281,-18.919
Car B,3212,214.1333,10,31.445,1,27.033,8.03,-1.033,5.9278,0.4927,2.511,1.0,-0.4177,0.683,18.919
Car A,3213,214.2,10,12.927,1,12.927,-0.003,-0.003,6.0226,0.1722,-0.3526,1.0,0.0379,-0.841,-18.911
Car B,3213,214.2,10,31.838,1,26.984,8.423,-0.984,5.9427,0.2225,0.7577,1.0,-0.3946,-10.424,18.911
Car A,3214,214.2667,10,13.328,1,13.328,-0.004,-0.004,6.0107,-0.1791,0.3709,1.0,-0.1083,0.944,-18.904
Car B,3214,214.2667,10,32.232,1,26.946,8.817,-0.946,5.9429,0.0041,-0.4874,1.0,-0.2799,-9.867,18.904
Car A,3215,214.3333,10,13.729,1,13.729,-0.006,-0.006,6.0088,-0.028,-0.5786,1.0,0.0486,-2.703,-18.899
Car B,3215,214.3333,10,32.628,1,26.921,9.213,-0.921,5.9399,-0.046,-1.4142,1.0,-0.0432,-7.0,18.899
Car A,3216,214.4,10,14.13,1,14.13,-0.012,-0.012,6.0072,-0.0251,0.2359,1.0,-0.0483,1.208,-18.894
Car B,3216,214.4,10,33.024,1,26.901,9.609,-0.901,5.9588,0.2837,-0.4129,1.0,-0.2426,-1.09,18.894
Car A,3217,214.4667,10,14.53,1,14.53,-0.016,-0.016,6.0002,-0.104,-0.4471,1.0,0.0648,-1.203,-18.891
Car B,3217,214.4667,10,33.421,1,26.882,10.006,-0.882,5.9562,-0.0395,-1.1917,1.0,-0.0762,-6.058,18.891
Car A,3218,214.5333,10,14.93,1,14.93,-0.02,-0.02,5.9999,-0.0045,0.4671,1.0,-0.0839,1.616,-18.888
Car B,3218,214.5333,10,33.818,1,26.87,10.403,-0.87,5.9764,0.3031,-0.7387,1.0,-0.1221,-1.91,18.888
Car A,3219,214.6,10,15.33,1,15.33,-0.022,-0.022,5.9977,-0.0336,-0.3913,1.0,0.2362,-2.091,-18.887
Car B,3219,214.6,10,34.217,1,26.861,10.802,-0.861,5.967,-0.1408,-1.2392,1.0,-0.0253,-3.048,18.887
Car A,3220,214.6667,10,15.729,1,15.729,-0.027,-0.027,5.9941,-0.0538,0.4129,1.0,0.1114,5.893,-18.886
Car B,3220,214.6667,10,34.615,1,26.853,11.2,-0.853,5.9845,0.2621,-0.2456,1.0,-0.3163,-0.631,18.886
Car A,3221,214.7333,10,16.129,1,16.129,-0.02,-0.02,6.0068,0.1899,1.0598,1.0,0.3989,2.79,-18.885
Car B,3221,214.7333,10,35.014,1,26.847,11.599,-0.847,5.9813,-0.0471,-1.0251,1.0,-0.0753,-7.895,18.885
Car A,3222,214.8,10,16.529,1,16.529,-0.003,-0.003,5.9982,-0.1289,1.7679,0.9616,-0.1247,9.961,-18.884
Car B,3222,214.8,10,35.413,1,26.847,11.998,-0.847,6.0188,0.5615,-0.719,1.0,0.2778,-1.891,18.884
Car A,3223,214.8667,10,16.928,1,16.928,0.02,0.02,5.9994,0.0185,0.6616,1.0,0.5103,-3.097,-18.886
