#{"t_start": 1790172179.146064, "env_id": "None"}
r,l,t
251.9151,500,843.205739
203.7614,500,843.205739
159.05794,500,843.205739
63.447395,500,843.205739
227.75089,500,844.580758
202.83044,500,844.580758
143.78354,500,846.042825
187.43497,500,846.042825
207.5511,500,852.390419
183.89127,500,852.390419
222.95818,500,854.04611
206.74376,500,854.04611
236.55684,500,856.177935
192.21242,500,856.177935
-332.74066,500,859.984963
-754.68835,500,859.984963
203.20126,500,859.984963
205.63,500,859.984963
232.74057,500,859.984963
221.42387,500,859.984963
64.82655,500,861.311027
109.68994,500,861.311027
220.10246,500,862.78718
122.68695,500,862.78718
230.39363,500,869.124455
193.31003,500,869.124455
225.42015,500,870.774109
188.87413,500,870.774609
-78.3479,500,872.919285
-141.71736,500,872.919285
-139.7655,392,873.025959
-1000.13043,392,873.025959
235.31503,500,876.692163
165.71387,500,876.692163
40.430798,500,876.692163
-556.17004,500,876.692163
209.48846,500,878.056324
119.617805,500,878.056324
248.36232,500,879.523689
233.12706,500,879.523689
217.66464,500,885.863498
144.75618,500,885.863498
199.26442,500,887.600575
192.03552,500,887.600575
251.72539,500,889.72167
197.37769,500,889.722169
10.163836,500,889.824981
-23.461485,500,889.824981
237.72813,500,892.948545
180.83206,500,892.948545
203.22539,500,892.948545
201.22621,500,892.949547
226.77254,500,894.832904
116.0186,500,894.832904
233.64616,500,896.33111
207.17116,500,896.33111
232.0674,500,902.650581
213.57928,500,902.651081
234.53833,500,904.321043
196.7774,500,904.321043
236.54929,500,905.894084
199.10703,500,905.894084
228.23012,500,905.996276
164.56232,500,905.996276
202.7726,500,909.735913
116.241905,500,909.736416
184.81844,500,909.736416
145.74294,500,909.736416
248.38803,500,911.632044
195.79323,500,911.632544
239.12619,500,913.099218
227.24736,500,913.099218
229.69118,500,919.504296
104.51103,500,919.504296
-226.8643,284,919.703743
-365.2519,284,919.703743
222.46042,500,921.19105
186.49924,500,921.191557
126.34199,500,922.75717
178.47978,500,922.75717
234.55643,500,922.857328
202.25035,500,922.857328
171.93626,500,926.58443
176.98746,500,926.58443
257.02542,500,928.507152
195.18024,500,928.507152
227.76514,500,929.998866
